user_id,user_gender,user_zip,dwell_time,like,dislike,video_id,viewCount,favoriteCount,dislikeCount,likeCount,duration,publishedAt,watchedAt,elapsed_time,category_term,watchTime,numShare,numSubscriber,averageViewDuration,numParent,numChild,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,WC,WPS,Sixltr,Dic,Numerals,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,numParent.1,numChild.1,neg,neu,pos,compound,num_EnglishComments,commentCount,comment_percentage,engagement,general_engagement,discussion_density,like_percentage,dislike_percentage,like_dislike_ratio,share_percentage
43b51006-cf27-533e-f640-2575e8fec4af,Female,34207,100.002,FALSE,FALSE,zxvXZrw_d-c,354581,0,169,435,294,2013-10-18T14:45:57.000Z,2014-06-10 19:58:08.146000+00:00,235,Education,339735.1667,6,157,57.48788006,48,3,0.558649789,0.171308017,0.129957806,0.093670886,0.001687764,0.027004219,0.004219409,0.003375527,0.039662447,0.038818565,0.156962025,0.091983122,0.063291139,0.084388186,0.005063291,0.074261603,0.093670886,0.078481013,0.018565401,0.034599156,0.01350211,0.007594937,0.073417722,0.011814346,0,0.008438819,0.067510549,0.053164557,0.014345992,0.003375527,0.003375527,0.001687764,0.145991561,0.010126582,0.01350211,0.016877637,0.029535865,0.010126582,0.006751055,0.041350211,0.027848101,0.016877637,0.002531646,0.002531646,0.007594937,0.061603376,0.026160338,0.017721519,0.029535865,0.012658228,0.188185654,0.015189873,0.038818565,0.137552743,0.005907173,0.010126582,0.007594937,0,0.000843882,0.002531646,0,0.006751055,0.000843882,2,1185,13.16666667,0.124894515,2.923206751,0,0.070886076,0.01350211,0.0092827,0,0.016033755,0.020253165,0.005063291,0,0.0092827,0.008016878,0.011814346,0.164135021,48,3,0.053,0.76,0.187,0.9995,30,51,0.000143832,0.337844595,0.194215811,0.058823529,0.0012268,0.000476619,0.720198675,1.69E-05
43b51006-cf27-533e-f640-2575e8fec4af,Female,34207,770.878,FALSE,FALSE,ipMmpJkB8L4,37647,0,12,404,742,2012-04-13T06:25:23.000Z,2014-06-20 14:35:05.217000+00:00,798,People & Blogs,0,27,241,0,32,1,0.585227273,0.167613636,0.12405303,0.064393939,0.009469697,0.03219697,0.004734848,0.013257576,0.039772727,0.065340909,0.184659091,0.108901515,0.035984848,0.115530303,0.018939394,0.055871212,0.116477273,0.072916667,0.017992424,0.033143939,0.009469697,0,0.099431818,0.005681818,0.00094697,0.012310606,0.055871212,0.043560606,0.012310606,0.004734848,0.003787879,0,0.204545455,0.03219697,0.035037879,0.033143939,0.035984848,0.014204545,0.003787879,0.048295455,0.024621212,0.021780303,0.010416667,0.002840909,0.007575758,0.011363636,0.005681818,0.00094697,0.003787879,0.00094697,0.096590909,0.013257576,0.044507576,0.040719697,0.009469697,0.016098485,0.015151515,0.004734848,0.011363636,0,0,0.002840909,0,4,1056,11.35483871,0.145833333,2.870265152,0,0.06344697,0.017992424,0.005681818,0,0.014204545,0.03219697,0.003787879,0,0.03125,0.006155303,0.011363636,0.186079545,32,1,0.053,0.79,0.157,0.999,31,33,0.000876564,1,0,0.03030303,0.010731267,0.00031875,0.971153846,0.000717189
c15a49c9-ea12-c364-0627-5c4244b972d2,Male,60805,266.63,TRUE,FALSE,Cu6h5IoqkoA,853761,0,571,48772,3756,2014-02-26T22:00:01.000Z,2014-05-20 19:47:41.741000+00:00,82,Autos & Vehicles,18180926.72,1617,2467,1277.706059,2051,100,0.514710399,0.153798907,0.078680671,0.038633991,0.003869541,0.026503286,0.001074873,0.00859898,0.068791843,0.066304281,0.150297893,0.083502242,0.03335176,0.100331675,0.007861925,0.05672256,0.103556293,0.047908605,0.012314968,0.0314477,0.00620355,0.004913703,0.092162644,0.000429949,0.001289847,0.023647196,0.1081936,0.093329648,0.014587556,0.001136294,0.007739082,0.00239543,0.142343836,0.014526135,0.016522327,0.022633745,0.020484,0.017566489,0.008998219,0.032676126,0.024691358,0.02905227,0.015109637,0.008169031,0.004483754,0.02146674,0.004637307,0.003501013,0.011577913,0.002456852,0.121491309,0.027209631,0.051409619,0.047079418,0.01191573,0.017873595,0.030925619,0.001074873,0.00905964,0.003746699,0.00049137,0.016737301,0.003501013,206,32562,10.47009646,0.12394816,2.694029851,0,0.074688287,0.03098704,0.012345679,0.00049137,0.009028929,0.062465451,0.003470303,0.004821571,0.016338063,0.004437688,0.012284258,0.231358639,2051,100,0.04,0.638,0.322,1,114,2151,0.00251944,0.070987753,0.340177332,0.046490005,0.057126058,0.000668805,0.988427943,0.001893973
c15a49c9-ea12-c364-0627-5c4244b972d2,Male,60805,16.926,FALSE,FALSE,rVNlFZ3c4T8,232819,0,68,6382,449,2014-04-03T22:21:04.000Z,2014-05-20 19:47:41.741000+00:00,46,Autos & Vehicles,1123649.85,87,106,289.576843,565,100,0.507705585,0.14646776,0.08087782,0.041918382,0.006411047,0.022438664,0.00184934,0.008260387,0.058315867,0.06558994,0.162002219,0.088151892,0.029959315,0.108987794,0.012328936,0.053754161,0.108864505,0.04808285,0.013931698,0.026014055,0.008013808,0.006411047,0.090864258,0.000246579,0.001479472,0.016027617,0.075329799,0.05782271,0.017507089,0.000986315,0.010233017,0.002095919,0.137221058,0.01356183,0.011835779,0.032548391,0.023671557,0.011219332,0.003575391,0.038712859,0.020712613,0.030205893,0.018246825,0.005917889,0.004808285,0.018000247,0.004684996,0.002589077,0.010849464,0.000863026,0.135618296,0.034027863,0.058685735,0.04808285,0.004438417,0.006780915,0.017013932,0.001356183,0.004931574,0.003205523,0.000986315,0.014301566,0.001232894,60,8111,11.23407202,0.112070028,2.606213784,0,0.057945999,0.022315374,0.018370115,0.001726051,0.016767353,0.058192578,0.005548021,0.005054864,0.021822217,0.005979534,0.01923314,0.232955246,565,100,0.079,0.704,0.217,0.9997,101,665,0.002856296,0.037697105,0.64493729,0.15037594,0.027411852,0.000292072,0.989457364,0.000373681
c15a49c9-ea12-c364-0627-5c4244b972d2,Male,60805,172.96,TRUE,FALSE,_oNpmSAvpGQ,4621920,0,1551,125076,196,2012-09-05T18:41:34.000Z,2014-05-19 19:05:33.730000+00:00,621,Music,9209186.267,20199,11141,119.5501385,665,100,0.495849666,0.155176389,0.091883791,0.04161863,0.001614019,0.021443394,0.020751672,0.006456076,0.05499193,0.052801476,0.142725386,0.087157021,0.024556145,0.100876182,0.008877104,0.048074706,0.094420106,0.054300208,0.016716624,0.030781646,0.011298132,0.002075167,0.092460226,0.002075167,0.000576435,0.005303205,0.087502882,0.075051879,0.012220429,0.001037584,0.005072631,0.002075167,0.134770579,0.016255476,0.0133733,0.024902006,0.020059949,0.01533318,0.003343325,0.030666359,0.027438321,0.044846668,0.016601337,0.021097533,0.006571363,0.019368227,0.007378372,0.001383445,0.011413419,0.001729306,0.094996541,0.011413419,0.043002075,0.047152409,0.009568826,0.013603874,0.036661287,0.00195988,0.001614019,0.008415956,0.002421028,0.011759281,0.002651602,72,8674,11.06377551,0.164514641,2.557874107,0,0.084505418,0.03377911,0.012335716,0.001152871,0.011067558,0.051879179,0.008415956,0.008531243,0.023287987,0.006110214,0.032856813,0.273922066,665,100,0.057,0.704,0.239,0.9998,324,765,0.000165516,0.88244898,0.609949686,0.130718954,0.027061481,0.000335575,0.987751427,0.004370262
cf17009f-8efd-5909-6347-67baff28e313,Male,10012,187.088,FALSE,FALSE,8lBUf4HbIa8,462670,0,98,427,194,2011-05-27T23:47:23.000Z,2014-05-22 19:27:42.471000+00:00,1090,News & Politics,0,84,91,0,527,61,0.548387097,0.118558289,0.058002905,0.017867359,0.002684505,0.013466532,0.008317564,0.015666945,0.057122739,0.089248779,0.138802095,0.10069093,0.043304141,0.076134313,0.011178101,0.045196497,0.121506843,0.058178938,0.026713022,0.028385336,0.007437398,0.003960745,0.066804559,0.000968182,0.000660124,0.004004753,0.054130176,0.023852484,0.030277692,0.005457026,0.010650002,0.004972935,0.164546935,0.022796286,0.01989174,0.022884302,0.02473265,0.019011574,0.010738019,0.03441447,0.029749593,0.019187607,0.005545042,0.005677067,0.003916736,0.011178101,0.006689258,0.001452273,0.00228843,0.001364256,0.135237425,0.023016327,0.063415922,0.047264886,0.015446904,0.01989174,0.006337191,0.000660124,0.003608678,0.001760331,0.002508472,0.004092769,0.001496281,78,22723,13.46149289,0.181050037,2.526823043,0,0.074902082,0.035646702,0.001848347,0.000572108,0.009593804,0.011090085,0.007085332,0.008141531,0.02116798,0.003784712,0.017295252,0.191127932,527,61,0.14,0.759,0.101,-0.9994,534,588,0.001270884,0.964371134,0,0.103741497,0.000922904,0.000211814,0.813333333,0.000181555
f7ea14d1-1f51-5a7f-8bda-8cd596b3e617,Female,94131,3.723,FALSE,FALSE,ucdnm8iU-5c,1399553,0,156,4844,281,2008-10-01T22:55:16.000Z,2014-05-20 22:03:48.027000+00:00,2056,Music,0,0,0,0,637,29,0.549194327,0.182668746,0.105888468,0.046409742,0.002079156,0.015593673,0.03787035,0.003935546,0.071656642,0.06631024,0.14086285,0.08279498,0.04291973,0.080567313,0.008168115,0.050790822,0.112348704,0.053464023,0.017450063,0.025543922,0.009653226,0.003638524,0.111531893,0.002227668,0.002153412,0.009950249,0.077225811,0.052350189,0.02405881,0.004084057,0.010470038,0.004306824,0.150664588,0.025024133,0.01396005,0.01900943,0.021905398,0.017375808,0.004826613,0.033192248,0.026286478,0.055246157,0.013217495,0.036088216,0.004752358,0.026137967,0.008093859,0.002821712,0.015073884,0.001188089,0.093487785,0.009875993,0.042548452,0.043885052,0.008390881,0.012252172,0.043439519,0.001410856,0.001410856,0.00824237,0.003861291,0.007499814,0.002153412,70,13467,11.12975207,0.149476498,2.766688943,0,0.114205094,0.032672459,0.005197891,0.001410856,0.008984926,0.016410485,0.006460236,0.008762159,0.02205391,0.004306824,0.023836044,0.244300884,637,29,0.096,0.69,0.213,0.9998,608,666,0.000475866,0.01324911,0,0.043543544,0.003461105,0.000111464,0.9688,0
f7ea14d1-1f51-5a7f-8bda-8cd596b3e617,Female,94131,9.376,FALSE,FALSE,aDh_g-bOQsA,8710193,0,1775,26612,307,2010-08-25T03:03:43.000Z,2014-06-07 09:39:09.151000+00:00,1382,Music,0,0,0,0,12883,20,0.435435066,0.147888017,0.092363896,0.031249231,0.005098526,0.028401683,0.013050752,0.014563704,0.047756402,0.044988807,0.13064897,0.082271397,0.023905877,0.092247042,0.007700066,0.037301041,0.073427391,0.049527664,0.022337573,0.020633964,0.005104677,0.019613029,0.106595488,0.00289675,0.000922532,0.013266009,0.096853551,0.055105907,0.041729194,0.001642107,0.033358754,0.001826613,0.112967109,0.010227804,0.01098428,0.020148097,0.014717459,0.011740756,0.003198111,0.029668627,0.028463185,0.046138896,0.03004379,0.009784989,0.005861153,0.026261409,0.012694039,0.0029029,0.013407464,0.001088588,0.090666437,0.015732244,0.04392482,0.035622033,0.005424488,0.020646264,0.019889788,0.000959433,0.004089892,0.00260154,0.008253586,0.014477601,0.001512952,1269,162596,14.36995139,0.094135157,2.44161603,0,0.07658245,0.01416394,0.008413491,0.0014576,0.013524318,0.050517848,0.00462496,0.004422003,0.014471451,0.00420367,0.031747398,0.22412913,12883,20,0.17,0.65,0.18,0.9544,12701,12903,0.001481368,0.030540717,0,0.001550027,0.003055271,0.000203784,0.937471378,0
f7ea14d1-1f51-5a7f-8bda-8cd596b3e617,Female,94131,149.324,FALSE,FALSE,A4ZLSUstLlw,243692,0,11,2728,149,2008-11-22T23:10:33.000Z,2014-06-28 16:34:34.873000+00:00,2043,Entertainment,0,0,0,0,121,2,0.456563707,0.152509653,0.108108108,0.045366795,0.004826255,0.028957529,0.027027027,0.001930502,0.040540541,0.055019305,0.134169884,0.065637066,0.026061776,0.08976834,0.00965251,0.055984556,0.096525097,0.040540541,0.00965251,0.022200772,0.001930502,0.000965251,0.13030888,0.002895753,0.001930502,0.031853282,0.114864865,0.107142857,0.007722008,0,0.002895753,0.001930502,0.097490347,0.018339768,0.00965251,0.014478764,0.013513514,0.011583012,0.004826255,0.023166023,0.008687259,0.021235521,0.014478764,0.002895753,0.002895753,0.027992278,0.002895753,0.012548263,0.011583012,0.000965251,0.097490347,0.014478764,0.041505792,0.043436293,0.00965251,0.008687259,0.019305019,0.001930502,0.003861004,0.007722008,0.004826255,0.008687259,0.005791506,4,1036,7.095890411,0.097490347,2.445945946,0,0.117760618,0.033783784,0.013513514,0.001930502,0.002895753,0.060810811,0.002895753,0.004826255,0.013513514,0.004343629,0.013513514,0.269787645,121,2,0.033,0.675,0.291,0.9997,110,123,0.000504735,1,0,0.016260163,0.011194459,4.51E-05,0.995983936,0
f7ea14d1-1f51-5a7f-8bda-8cd596b3e617,Female,94131,309.999,FALSE,FALSE,3MMXjunSx80,1732276,0,189,10879,276,2009-10-25T19:50:51.000Z,2014-05-20 21:45:13.188000+00:00,1668,Music,0,0,0,0,1115,29,0.544636096,0.179722339,0.111653345,0.049894825,0.004795961,0.024947413,0.027219184,0.004795961,0.062137148,0.05372318,0.156668069,0.094741271,0.037652503,0.101177955,0.009465713,0.056541859,0.097686159,0.057341186,0.024989483,0.028565419,0.007909129,0.005469079,0.113462347,0.001851073,0.001388305,0.011106437,0.089145982,0.059570888,0.028649558,0.00252419,0.011989903,0.007151872,0.158687421,0.024779133,0.01543963,0.020950778,0.026546066,0.02057215,0.003407657,0.034244846,0.030037863,0.047118216,0.009591923,0.031257888,0.004627682,0.023769457,0.006100126,0.004080774,0.012494741,0.001893143,0.099074464,0.012284392,0.043205721,0.047623054,0.006773244,0.011274716,0.035759361,0.000925536,0.002271771,0.0154817,0.004880101,0.005889777,0.002271771,141,23770,11.29752852,0.14101809,2.837820783,0,0.108876735,0.039755995,0.006478755,0.000546908,0.009844342,0.020698359,0.006562894,0.008077408,0.028649558,0.004501472,0.023474968,0.257467396,1115,29,0.11,0.663,0.227,0.9998,1035,1144,0.000660403,1,0,0.02534965,0.006280177,0.000109105,0.982923744,0
f7ea14d1-1f51-5a7f-8bda-8cd596b3e617,Female,94131,300.944,FALSE,FALSE,EcaxrqhUJ4c,1196297,0,103,10207,279,2009-10-25T08:30:40.000Z,2014-05-20 21:45:13.188000+00:00,1668,Music,0,0,0,0,841,35,0.52310754,0.183017616,0.116311639,0.056755362,0.004275079,0.022407312,0.02800914,0.004864745,0.060440775,0.051816909,0.149848898,0.09206162,0.03434805,0.097073782,0.009213533,0.055649738,0.089186998,0.060735608,0.022186187,0.025650475,0.006928577,0.007002285,0.107245522,0.001621582,0.001326749,0.010098032,0.089334414,0.061767524,0.027050932,0.00339058,0.010245449,0.006412619,0.153018353,0.021743937,0.013046362,0.021301688,0.026166433,0.022702145,0.002506081,0.033242426,0.028672514,0.045551706,0.012677821,0.02800914,0.003685413,0.028672514,0.008181617,0.004717329,0.015478735,0.001326749,0.092356453,0.010982531,0.043193042,0.042603376,0.004717329,0.010761406,0.035379966,0.001326749,0.002063831,0.01230928,0.005822953,0.009360949,0.00169529,85,13567,9.711524696,0.143362571,2.768924596,0,0.122503133,0.036117049,0.008550158,0.00169529,0.012456696,0.037812339,0.006633744,0.008329034,0.031178595,0.004606766,0.025355642,0.295238446,841,35,0.084,0.685,0.231,0.9998,780,876,0.00073226,1,0,0.039954338,0.008532162,8.61E-05,0.990009699,0
d6869193-2983-383a-6f8d-6f1a6df4746e,Female,2461,51.365,FALSE,FALSE,N6uEMOeDZsA,2536480,0,352,13520,213,2009-02-26T21:02:14.000Z,2014-07-16 17:32:55.487000+00:00,1965,Music,0,0,0,0,2139,100,0.491010523,0.147189466,0.077785416,0.039289303,0.002115171,0.01678917,0.012241553,0.007350219,0.062053831,0.074454021,0.133546613,0.076833589,0.037332769,0.079715509,0.009624028,0.04309661,0.096319602,0.049600761,0.018745704,0.02413939,0.009756227,0.006794987,0.081328327,0.001269103,0.001031146,0.009571149,0.061445719,0.042700016,0.018560626,0.002062292,0.009756227,0.002300249,0.13745968,0.017291523,0.014462482,0.023927873,0.019168738,0.013404897,0.002881921,0.035534874,0.022526572,0.046851039,0.008513564,0.031516049,0.005314367,0.024350907,0.007852573,0.009386072,0.006477711,0.002009413,0.107054096,0.012294432,0.046983237,0.052799958,0.009835545,0.011210407,0.036671778,0.001692137,0.004864893,0.007799693,0.012770345,0.010602295,0.001084025,280,37822,11.41623906,0.134154725,2.49780551,0,0.09066152,0.033551901,0.006530591,0.001533499,0.012003596,0.028845645,0.00729734,0.013616414,0.027232827,0.004230342,0.026941991,0.252445667,2139,100,0.067,0.775,0.158,0.9994,1938,2239,0.000882719,0.241150235,0,0.044662796,0.005330221,0.000138775,0.974625144,0
16d9fed0-432e-7d7a-73f5-05d14b86c965,Female,98550,188.386,FALSE,FALSE,XFRjr_x-yxU,967098,0,978,46151,279,2013-11-13T08:00:01.000Z,2014-06-02 05:43:43.180000+00:00,200,Music,3654583.3,7052,1720,226.7350341,421,92,0.535229148,0.193982481,0.111971563,0.053446744,0.013710804,0.023232195,0.015995938,0.005585883,0.075663324,0.053065888,0.154754348,0.083661292,0.024628666,0.113241082,0.007490161,0.044052304,0.097879904,0.056112733,0.014218611,0.028691126,0.00469722,0,0.128983115,0.003427701,0.000507808,0.009013584,0.126063222,0.113875841,0.012060429,0.001015615,0.001523423,0.00406246,0.135457662,0.015234226,0.011298718,0.01955059,0.018027168,0.018661927,0.003173797,0.039355084,0.023232195,0.057382252,0.006855402,0.046083534,0.003173797,0.035927384,0.005078075,0.00469722,0.025898185,0.000507808,0.09292878,0.011044814,0.044179256,0.04176717,0.00672845,0.021074013,0.049257331,0.000634759,0.004570268,0.058017012,0.001142567,0.008886632,0.00203123,50,7877,9.629584352,0.129744827,2.930049511,0,0.079598832,0.029071982,0.00875968,0.001142567,0.004316364,0.071981719,0.005078075,0.007617113,0.016884601,0.003872032,0.017646312,0.245969278,421,92,0.053,0.585,0.362,1,122,513,0.000530453,0.675218638,0.812670373,0.179337232,0.04772112,0.001011273,0.979248446,0.007291919
557d10e1-e417-d26b-a723-43eeedc8a3b8,Female,94546,311.788,FALSE,FALSE,#NAME?,45327384,0,30363,377974,228,2013-06-10T13:00:47.000Z,2014-06-24 11:03:43.469000+00:00,378,Music,122554016.2,48629,34059,162.2251346,21301,100,0.470256785,0.195288329,0.098444999,0.052866583,0.002488924,0.013666035,0.023765765,0.005657692,0.077980515,0.056945653,0.143441513,0.083880186,0.020648849,0.110561218,0.005686499,0.037547027,0.070675063,0.043273857,0.016950031,0.02312625,0.004096354,0.019277636,0.103901042,0.003007449,0.00131936,0.017353329,0.113217222,0.074068526,0.039044991,0.011851195,0.021466967,0.00140002,0.098237589,0.010238003,0.009823183,0.03100208,0.015838082,0.011182873,0.003353133,0.024278529,0.018834008,0.084704066,0.031676163,0.031393855,0.00642972,0.057521792,0.03260951,0.002362173,0.025978141,0.001463395,0.093818597,0.024238199,0.043348755,0.043054923,0.005415714,0.008002581,0.046575137,0.000835403,0.004367139,0.005473328,0.001751465,0.015192805,0.001192609,3282,173569,15.5152409,0.092435861,2.772257719,0,0.064377855,0.012703881,0.009304657,0.001653521,0.011119497,0.060004955,0.006447004,0.005991853,0.017474319,0.004087712,0.030575736,0.223740991,21301,100,0.132,0.627,0.241,0.999,15262,21401,0.000472143,1,0.711513748,0.004672679,0.008338756,0.00066986,0.9256423,0.001072839
dc1c54e7-79e6-11d2-208f-04276cdbfd23,Female,91606,99.936,FALSE,FALSE,t0dAKFf8pyg,571768,0,331,8363,92,2014-05-10T18:37:51.000Z,2014-06-15 15:01:24.687000+00:00,35,Entertainment,749839.05,36,66,78.68636055,305,100,0.546997627,0.157875525,0.080306625,0.037233072,0.003650301,0.021354262,0.004197846,0.013871144,0.072275963,0.070633327,0.165723672,0.112794306,0.039240737,0.106223763,0.008760723,0.049461581,0.088884833,0.062967695,0.029749954,0.025004563,0.012228509,0.004745391,0.07866399,0.00073006,0.001277605,0.007848147,0.070085782,0.045263734,0.024822048,0.002190181,0.012045994,0.002372696,0.193283446,0.023909473,0.023909473,0.024457018,0.034677861,0.050739186,0.005475452,0.024639533,0.036320496,0.022266837,0.007118087,0.007483117,0.006753057,0.025917138,0.012045994,0.003285271,0.007848147,0.003467786,0.099288191,0.012411024,0.043621099,0.045628764,0.011315934,0.008578208,0.01733893,0.007665632,0.003102756,0.003467786,0.004015331,0.008395693,0.003285271,29,5479,12.31235955,0.160613251,2.746486585,0,0.099835736,0.03321774,0.008395693,0.001277605,0.013688629,0.014053659,0.003832816,0.009308268,0.034312831,0.004015331,0.021171747,0.243110057,305,100,0.143,0.75,0.107,-0.9978,103,405,0.000708329,1,0.855286528,0.24691358,0.014626562,0.000578906,0.961927766,6.30E-05
dc1c54e7-79e6-11d2-208f-04276cdbfd23,Female,91606,56.952,FALSE,FALSE,FKU3UuJhIxU,7448606,0,542,37401,211,2009-08-25T17:00:39.000Z,2014-06-15 03:53:09.877000+00:00,1754,Music,0,0,0,0,2373,36,0.562532448,0.219307594,0.13932836,0.070033063,0.003278957,0.023143974,0.038527748,0.004344618,0.071918463,0.047900101,0.1746318,0.09637402,0.028253682,0.126840998,0.010656611,0.068448233,0.087657458,0.062327513,0.020794054,0.023335246,0.00612072,0.004098697,0.128398503,0.001311583,0.001858076,0.008935159,0.103751674,0.087165615,0.016312813,0.001366232,0.0057655,0.003579528,0.162964177,0.022050988,0.013908244,0.024428232,0.027570566,0.018034265,0.003306282,0.040194551,0.032570976,0.058857283,0.011449026,0.040467798,0.005437604,0.03188786,0.007459628,0.003388256,0.02188704,0.001065661,0.102576714,0.015793644,0.038609722,0.052490641,0.004863787,0.01188622,0.045632156,0.000819739,0.002486543,0.01076591,0.000847064,0.012186791,0.001666803,295,36597,10.4175918,0.120884225,3.083913982,0,0.099516354,0.032789573,0.014290789,0.001584829,0.010410689,0.043610132,0.006612564,0.00806077,0.030849523,0.007760199,0.030275706,0.285761128,2373,36,0.104,0.624,0.272,0.9999,2245,2409,0.000323416,0.269914692,0,0.01494396,0.005021208,7.28E-05,0.985715415,0
dc1c54e7-79e6-11d2-208f-04276cdbfd23,Female,91606,9.896,FALSE,FALSE,cIvi0nQFbb0,148988,0,10,814,145,2013-08-12T16:42:36.000Z,2014-07-03 04:25:26.441000+00:00,324,Entertainment,202652.5333,45,38,81.61161973,359,21,0.530015281,0.187731936,0.136869679,0.046714691,0.001528051,0.012442698,0.074437896,0.001746344,0.044095176,0.050862257,0.166994106,0.106090373,0.03623663,0.10958306,0.010696355,0.05697446,0.096703776,0.062431783,0.018554901,0.025321982,0.006548788,0.013752456,0.130102598,0.001746344,0.000873172,0.010259769,0.100414757,0.072036673,0.028378083,0.002837808,0.017900022,0.001964637,0.136651386,0.023793931,0.013534163,0.023139053,0.020956123,0.017463436,0.002182929,0.03034272,0.023575639,0.040820781,0.020301244,0.007640253,0.01113294,0.028814669,0.009386597,0.002619515,0.016590264,0.003056101,0.097140362,0.008731718,0.049770792,0.042785418,0.008076839,0.010259769,0.014189042,0.001309758,0.002837808,0.003056101,0.003056101,0.010914647,0.00371098,31,4581,10.20267261,0.140798952,2.857454704,0,0.095175726,0.032307356,0.006548788,0.000218293,0.012006112,0.017463436,0.004584152,0.004365859,0.041039074,0.003601834,0.011351233,0.228661864,359,21,0.108,0.717,0.175,0.9983,300,380,0.002550541,0.068248276,0.562838757,0.055263158,0.005463527,6.71E-05,0.987864078,0.000302038
dc1c54e7-79e6-11d2-208f-04276cdbfd23,Female,91606,36.477,FALSE,FALSE,lwlogyj7nFE,21249305,0,2219,137939,268,2009-10-27T01:51:07.000Z,2014-07-18 03:35:31.192000+00:00,1725,Music,0,0,0,0,14962,100,0.512806063,0.169905393,0.09755818,0.046324376,0.003252258,0.024513713,0.015239287,0.008228546,0.064247611,0.057198665,0.150305884,0.088957128,0.028372486,0.107162131,0.007158788,0.052642638,0.095141671,0.051162169,0.023654086,0.026347586,0.006604805,0.012536236,0.103570797,0.002473817,0.002239807,0.011074869,0.088379268,0.057036291,0.031003902,0.001533003,0.017292842,0.004565578,0.14101713,0.020712249,0.015879232,0.022130635,0.022345542,0.017326272,0.003233155,0.030268443,0.027116475,0.054557698,0.011304103,0.032971494,0.009002211,0.032193053,0.010196138,0.006609581,0.015148548,0.002244583,0.100156166,0.010449251,0.047747537,0.047609041,0.006986862,0.013505705,0.042284126,0.00104588,0.003151968,0.011413944,0.00242606,0.009890493,0.001795667,1700,209393,12.48318827,0.134455307,2.749327819,0,0.087390696,0.031858754,0.009847512,0.001203479,0.013056788,0.030655275,0.005315364,0.00653317,0.025125004,0.004942859,0.030129947,0.246058846,14962,100,0.114,0.627,0.259,0.9998,13662,15062,0.000708823,0.136108209,0,0.006639225,0.006491459,0.000104427,0.984167868,0
c0dc1b5e-a664-cf85-b2c9-b705edbefa05,Male,92335,65.963,FALSE,FALSE,22m4WBuA0gI,177708,0,42,1706,75,2014-01-23T23:59:08.000Z,2014-05-09 03:51:25.153000+00:00,105,News & Politics,178382.0333,139,25,60.22757557,29,10,0.45751634,0.176470588,0.098039216,0.049019608,0,0.019607843,0.026143791,0.003267974,0.075163399,0.04248366,0.156862745,0.098039216,0.029411765,0.10130719,0.019607843,0.055555556,0.058823529,0.045751634,0.019607843,0.013071895,0.003267974,0.019607843,0.088235294,0,0,0.006535948,0.147058824,0.12745098,0.019607843,0.003267974,0.013071895,0.003267974,0.130718954,0.009803922,0.035947712,0.026143791,0.016339869,0.013071895,0,0.019607843,0.026143791,0.026143791,0.009803922,0.009803922,0.006535948,0.029411765,0.019607843,0,0.019607843,0,0.065359477,0.006535948,0.016339869,0.045751634,0.006535948,0.013071895,0.013071895,0,0,0.003267974,0,0.039215686,0,1,306,9.5625,0.18627451,2.588235294,0,0.091503268,0.032679739,0.006535948,0.006535948,0.026143791,0.04248366,0.009803922,0.006535948,0.029411765,0.003267974,0.026143791,0.281045752,29,10,0.111,0.593,0.295,0.9981,11,39,0.000219461,0.879506667,0.803034341,0.256410256,0.009600018,0.000236343,0.97597254,0.000782182
c0dc1b5e-a664-cf85-b2c9-b705edbefa05,Male,92335,27.09,FALSE,FALSE,Za4ZZN0SekE,387062,0,98,923,284,2014-04-22T15:37:44.000Z,2014-05-09 03:43:32.171000+00:00,16,Education,1521446.2,303,40,235.8453478,348,20,0.579168805,0.156695741,0.079014879,0.025756798,0.010466906,0.020010262,0.004617753,0.018163161,0.07367881,0.072139559,0.168188815,0.10908158,0.03478707,0.107131862,0.012314007,0.048640328,0.115238584,0.0564392,0.028116983,0.03478707,0.007798871,0.006875321,0.107747563,0.000923551,0.000205233,0.01723961,0.056028733,0.030477168,0.025346331,0.001436634,0.012827091,0.004309903,0.198973833,0.042175475,0.020215495,0.031605952,0.034581837,0.018984094,0.006362237,0.034684454,0.033145203,0.011390457,0.004617753,0.004104669,0.002154951,0.01067214,0.004822986,0.002052335,0.003488969,0.001231401,0.100359159,0.012621857,0.048845562,0.037660339,0.045869677,0.015392509,0.006772704,0.0006157,0.010364289,0.002565418,0.000718317,0.004412519,0.002052335,39,9745,11.74096386,0.177937404,2.783170857,0,0.089994869,0.030990251,0.003181119,0.000410467,0.013750641,0.012006157,0.002770652,0.005541303,0.025038481,0.002103643,0.008414572,0.194202155,348,20,0.092,0.819,0.09,-0.9728,354,368,0.000950752,0.095387324,0.830441365,0.054347826,0.002384631,0.000253189,0.904015671,0.00078282
