kind,action_count,beta,User,Item,baseline_rho_mat,max_rho_mat,max_rank_mat,baseline_rank_mat,updated_baseline_rho_mat,updated_baseline_rank_mat,lift,updated_rank_gain,updated_lift,log_baseline_rho,log_max_rho,log_lift,fancy_kind,new_log_lift
Next K,20,1.0,568,1861.532,0.0002830741777174414,0.0003598446110270893,1452.804,,0.00027772924286782513,1789.982,1.3173497588570608,337.178,1.2996514388038345,-8.433555772038122,-8.171546720114268,0.26200905192386736,Next K,0.11382689192084205
Next K,20,1.0,616,1850.429718875502,0.00026393622317739805,0.00043530624046278293,1242.5441767068273,,0.00026702788738518864,1845.714859437751,1.6764238000889427,603.1706827309237,1.6430068167837637,-8.503875006375099,-8.008526485820342,0.49534852055474937,Next K,0.2156393653129871
Next K,20,1.0,638,1848.242,0.00030563776486026046,0.00035263011890676377,1404.524,,0.0002998845580168621,1686.662,1.168375493950906,282.138,1.176466601025241,-8.264070262566618,-8.101603242573301,0.162467019993322,Next K,0.07057960240338741
Next K,20,1.0,693,1882.691382765531,0.00026703715776510336,0.0004176973144909427,1343.6973947895792,,0.00026174461698399266,1880.943887775551,1.627559457970294,537.2464929859719,1.6174803383259684,-8.674294192024869,-8.193820808658579,0.48047338336629203,Next K,0.20883901020105614
Next K,20,1.0,732,1852.838,0.0002924014157384657,0.00033385962115147107,1514.492,,0.0002895800889182134,1757.396,1.1656461513789982,242.904,1.1545996609439775,-8.450301443156443,-8.306583656525152,0.1437177866312905,Next K,0.06243142562911034
Next K,20,1.0,743,1897.892,0.0002957174283648197,0.00043276751486938923,1295.6,,0.00028937041176436854,1724.816,1.5007201556514067,429.216,1.5108592374626346,-8.514572666362618,-8.102112585905292,0.4124600804573234,Next K,0.17922400421929324
Next K,20,1.0,777,1850.9559118236473,0.000303147711550807,0.00043651490613603566,1256.200400801603,,0.0003026347507798949,1802.6432865731463,1.482687690565685,546.442885771543,1.4582490761640816,-8.463831705906015,-8.086971459118306,0.376860246787711,Next K,0.16383170996612395
Next K,20,1.0,796,1841.5551102204408,0.00027756878168710844,0.00036565582588791735,1398.8416833667334,,0.00027299356262528953,1742.4549098196392,1.457821405625288,343.6132264529058,1.3443012635566636,-8.497121868173316,-8.201350908997387,0.2957709591759345,Next K,0.1284966068417577
Next K,20,1.0,809,1857.9158316633266,0.0002819330232852917,0.0003590189393460667,1455.0821643286574,,0.0002867482705965382,1767.4609218436874,1.3197705769201242,312.3787575150301,1.2505319591612605,-8.475946128660162,-8.252479154624522,0.22346697403563606,Next K,0.0970947952348719
Next K,20,1.0,821,1933.7168674698796,0.0002936214972655606,0.00036315326175285904,1448.9437751004016,,0.00028802965216136124,1639.7088353413656,1.2632650399208283,190.76506024096386,1.2652203618094295,-8.414440381369529,-8.179276641532248,0.23516373983729033,Next K,0.10216617261320696
Next K,20,1.0,826,1794.9799599198398,0.00026672690557176336,0.0004041717909521329,1337.3507014028055,,0.0002684560712429671,1785.3486973947895,1.6793769062695785,447.99799599198394,1.527339215834606,-8.60902416748411,-8.186150193130857,0.4228739743532509,Next K,0.18393550280913493
Next K,20,1.0,850,1806.044,0.000271125939667633,0.00041483874634571006,1286.566,,0.00025741078808388224,1822.584,1.632692101727257,536.018,1.6313001775295524,-8.504326745670761,-8.015415235003443,0.4889115106673214,Next K,0.21253388344958796
Next K,20,1.0,882,1864.318,0.0002767615925743451,0.00039950332602197905,1440.518,,0.000270179344659235,1899.438,1.4520762784550316,458.92,1.5090618285495616,-8.653245679752297,-8.24241516142845,0.4108305183238464,Next K,0.17870703384305953
Next K,20,1.0,884,1781.3006012024048,0.0002658488445730164,0.0003772322308313743,1330.6953907815632,,0.0002656495317732843,1746.2725450901803,1.458795414177282,415.57715430861725,1.4358318229871792,-8.509160597231958,-8.147961844120555,0.36119875311140887,Next K,0.15710357456789373
Next K,20,1.0,918,1817.058,0.00029507817178172946,0.00034008664131293605,1479.396,,0.00029302910219674726,1654.756,1.1665949727577296,175.36,1.1627431562156534,-8.384526805836199,-8.233771115151427,0.15075569068476896,Next K,0.06548379197927617
Next K,20,1.0,952,1916.567134268537,0.0002853336750408153,0.00031546255576963173,1599.9699398797595,,0.00028812631218933866,1747.743486973948,1.1612548373929767,147.7735470941884,1.0950103108012244,-8.435025457287278,-8.344279437792004,0.09074601949526512,Next K,0.039418208585263376
Next K,20,1.0,986,1908.638,0.0002756087816909764,0.00031834774844317275,1594.632,,0.0002742572801608339,1738.848,1.1810053761826482,144.216,1.161741638987857,-8.50681596592227,-8.356913637263311,0.14990232865896153,Next K,0.06510955556062982
Next K,20,1.0,1051,1902.06,0.0002605727244336013,0.0003055550748405219,1661.444,,0.00026229996833336533,1820.116,1.2053869535139066,158.672,1.1673580913699393,-8.550238232166658,-8.395531050562553,0.15470718160411254,Next K,0.06720409790554287
Next K,20,1.0,1133,1847.898,0.0002818196724789786,0.0003145279121750458,1585.532,,0.00027881463187836593,1766.958,1.140662774684158,181.426,1.1283050219200195,-8.505396862696704,-8.384690578660946,0.12070628403576053,Next K,0.052426521127348594
Next K,20,1.0,1168,1881.4799196787149,0.00026258098503835123,0.00045092916508765446,1291.5341365461848,,0.0002511162600015702,1726.5883534136547,1.7763661537461093,435.0542168674699,1.8295538333265662,-8.70972539737864,-8.106102669273543,0.6036227281050951,Next K,0.262345192818365
Next K,20,1.0,1235,1903.7294589178357,0.00027773672769211533,0.00050984613153533,1264.2184368737476,,0.0002891360124330471,1817.374749498998,1.7575584756205915,553.1563126252505,1.760121158177987,-8.508526721210387,-7.946288634418272,0.5622380867921218,Next K,0.24554256356250254
Next K,20,1.0,1244,1930.0985915492959,0.0002844542165631194,0.00047197888019333815,1123.6659959758551,,0.00028960519154829547,1793.655935613682,1.702578836623185,669.989939637827,1.6643110830772452,-8.432393962846689,-7.924476268552369,0.5079176942943202,Next K,0.22123450527013583
Next K,20,1.0,1312,1930.4437751004016,0.0002654446567282655,0.00035679911215943016,1490.6807228915663,,0.00026531589883192124,1834.2409638554218,1.4146482035964505,343.56024096385545,1.353016583930029,-8.504070922894208,-8.201994808284272,0.30207611460992595,Next K,0.13130311977955963
Next K,20,1.0,1315,1825.2985971943888,0.0002612398096709621,0.0004310623390576462,1256.63126252505,,0.000258192805644751,1853.6012024048096,1.6362185091003123,596.9699398797595,1.6992452552647896,-8.606906405912891,-8.077168524711087,0.5297378812017967,Next K,0.2302560659327152
Next K,20,1.0,1321,1738.8370221327968,0.00029649805049403443,0.00034173185085319905,1489.3661971830986,,0.0002923840701434973,1636.281690140845,1.1717367345916965,146.91549295774647,1.1709098072586888,-8.392281858691351,-8.234524106861002,0.15775775183035332,Next K,0.06852344356218357
Next K,20,1.0,1324,1772.816,0.00029314521773635285,0.0003546749338307456,1467.908,,0.000294167025513348,1699.514,1.2155046366740838,231.606,1.1974320576542739,-8.380658063842983,-8.201074541696967,0.1795835221460192,Next K,0.07825088089834663
Next K,20,1.0,1332,1903.294,0.0003138001174513101,0.00037689970614396837,1354.378,,0.0003159229368380316,1521.09,1.2749681198694536,166.712,1.1971006566333904,-8.484875587060047,-8.305063292167745,0.17981229489231323,Next K,0.07813066902174376
Next K,20,1.0,1340,1812.106,0.00027957161933713165,0.00047048223600462013,1089.932,,0.0002710618269033361,1847.636,1.8170330208480392,757.704,1.7746721320947882,-8.59057015071232,-8.019448489599485,0.5711216611128279,Next K,0.24911812957449617
Next K,20,1.0,1344,1837.3286573146293,0.00028104364425697023,0.00036191510919319895,1454.314629258517,,0.0002922152156370001,1661.0,1.4060065379188948,206.68537074148296,1.2497016692069716,-8.516254193768516,-8.293663211971246,0.2225909817972685,Next K,0.09680634990345055
Next K,20,1.0,1371,1858.687374749499,0.00028045009348818395,0.00035248903538210756,1453.4989979959919,,0.0002819637655158661,1746.3406813627255,1.2645548256543466,292.8416833667335,1.2453652503220416,-8.454526093504258,-8.243117715897156,0.21140837760710465,Next K,0.09529674334785494
Next K,20,1.0,1445,1766.964,0.00028334947444804684,0.0003450747815508141,1506.52,,0.00028252237313989637,1769.67,1.2797586032184611,263.15,1.2255163536095341,-8.552454993079476,-8.349172539695907,0.20328245338357226,Next K,0.08831911096548745
Next K,20,1.0,1446,1904.8617234468938,0.00036508507417018683,0.00044778057033156783,1177.5470941883768,,0.00036696784261529384,1356.4969939879759,1.2551500364742902,178.9498997995992,1.2111498126021911,-8.208154350221104,-8.017105040655466,0.19104930956563593,Next K,0.08319786631590936
Next K,20,1.0,1473,1791.64,0.0002855596347835242,0.00036571715049109907,1436.672,,0.000277163816550156,1837.89,1.3392572100325135,401.218,1.3236891571832723,-8.532914510131398,-8.252564243562064,0.2803502665693295,Next K,0.1217860114106605
Next K,20,1.0,1479,1870.789156626506,0.00026932091789595014,0.0004700204518537084,1186.6425702811246,,0.00027449406894711263,1830.2008032128515,1.83356246289111,643.5582329317269,1.745693942315045,-8.576816637108454,-8.020496153386311,0.5563204837221487,Next K,0.24196810488224682
Next K,20,1.0,1503,1891.5210420841684,0.00027919857996988465,0.0005168578991042189,1039.995991983968,,0.0002693046418995235,1751.4148296593187,1.809817437374392,711.4188376753507,1.9691048768101171,-8.50431140524298,-7.829640017322643,0.6746713879203526,Next K,0.2942688477820683
Next K,20,1.0,1512,1814.11623246493,0.0002834771708395211,0.00037466216241738504,1388.114228456914,,0.0002740908380507543,1686.0100200400802,1.336139622652734,297.89579158316633,1.3747947992205212,-8.442437426961076,-8.12427289870349,0.318164528257584,Next K,0.13823788055414502
Next K,20,1.0,1522,1835.3614457831325,0.000280465984377088,0.0003568389955113288,1486.44578313253,,0.0002776852463213171,1748.9518072289156,1.2507589768594576,262.50602409638554,1.2772936740322132,-8.447973816688556,-8.204841395102662,0.24313242158590265,Next K,0.10629076127946563
Next K,20,1.0,1590,1890.312,0.0002962979156944419,0.00031754176220111284,1575.786,,0.00029484012948929184,1661.264,1.0811787346660484,85.478,1.0771412653964645,-8.436117305751038,-8.361811186675459,0.07430611907558726,Next K,0.032272664076962866
Next K,20,1.0,1607,1896.2736418511067,0.0002744606679975848,0.0005336124255733881,1266.1327967806842,,0.00026436225976933265,1859.0181086519115,2.0510848493854006,592.8853118712274,2.098731360583253,-8.856967229502809,-8.117201230435539,0.7397659990672649,Next K,0.3219568520731875
Next K,20,1.0,1619,1825.124497991968,0.0002757629874031712,0.0003283827362464646,1560.7329317269077,,0.0002786613614091143,1853.937751004016,1.2084923098286355,293.2048192771084,1.1769406313289463,-8.454772435411606,-8.292078081873964,0.1626943535376324,Next K,0.0707545561853832
Next K,20,1.0,1716,1911.658,0.0003085944333531415,0.0003856693099684429,1332.222,,0.0003099145535415784,1635.104,1.302813778462712,302.882,1.2477284824182158,-8.43579784242802,-8.214736049808048,0.22106179261998649,Next K,0.09612008901893644
Next K,20,1.0,1734,1858.0361445783133,0.0002840787427370963,0.00038901914504635817,1456.5240963855422,,0.00027362090845232907,1775.4056224899598,1.4435733910313677,318.8815261044177,1.4270047259242853,-8.529184650796951,-8.1744094164755,0.3547752343214485,Next K,0.1544254114043739
Next K,20,1.0,1747,1803.8450704225352,0.00032501549868470475,0.0003542337110986594,1406.8953722334004,,0.0003220189846137142,1620.185110663984,1.1044142843960596,213.2897384305835,1.0993924387338136,-8.22296079870084,-8.128590240552636,0.09437055814820185,Next K,0.04115274570277577
Next K,20,1.0,1762,1780.2449799196788,0.00027671373932252415,0.0004675088718702582,1181.937751004016,,0.00027493617415933803,1814.5642570281125,1.7011332148528018,632.6265060240963,1.7082136804921857,-8.471664382266486,-7.9373045724619455,0.5343598098045287,Next K,0.23254219565873055
Next K,20,1.0,1763,1973.118,0.0003174941436985939,0.0003607196201246329,1385.75,,0.0003217522000542053,1514.558,1.1736979229702265,128.808,1.123576242502168,-8.239409695618395,-8.122935075225628,0.11647462039276517,Next K,0.0506025476715007
Next K,20,1.0,1825,1873.07,0.00027660496578537584,0.0003914700308149678,1401.232,,0.00027123409750534866,1801.744,1.464240265613635,400.512,1.469591102216588,-8.554689023459645,-8.170444496460826,0.38424452699880646,Next K,0.1671965138271917
Next K,20,1.0,1919,1853.506,0.0003261587053525448,0.00046312342391144524,1193.396,,0.00033231043563354415,1545.564,1.4089804276314166,352.168,1.3867125863499752,-8.279103730036129,-7.953881363105657,0.3252223669304812,Next K,0.1419864573985779
Next K,20,1.0,1948,1802.356,0.00027401678515467015,0.00033580301572138055,1563.73,,0.0002727814260686855,1778.13,1.2681499263943148,214.4,1.2294621324307415,-8.449591445736855,-8.24324595997375,0.20634548576311462,Next K,0.08971515696279309
Next K,20,1.0,1966,1863.5490981963928,0.0002721501936551214,0.0004414902336466098,1281.4128256513027,,0.000266290366634102,1784.4408817635272,1.631856806012987,503.0280561122245,1.6891835157258552,-8.61261405393601,-8.089118243424615,0.5234958105114005,Next K,0.22767683461396965
Next K,20,1.0,1994,1854.55,0.00028001014491750494,0.00037006363157668506,1426.376,,0.00027431791380948554,1811.126,1.360291216371024,384.75,1.360962933837836,-8.462363273452084,-8.154367235085235,0.30799603836683587,Next K,0.1338462972467567
Next K,20,1.0,2052,1897.8136272545091,0.000266387813761649,0.0004047608175987728,1333.2665330661323,,0.0002761684639080434,1834.2705410821643,1.534161648639606,501.00400801603206,1.480710580054826,-8.545237652420589,-8.153107141429869,0.3921305109907226,Next K,0.1704701795418859
Next K,20,1.0,2058,1912.4789579158316,0.00028477098788504693,0.00033767834636592845,1536.4669338677354,,0.0002849736185589958,1753.9639278557115,1.2432198782948782,217.49699398797594,1.1774919086106963,-8.47378811645941,-8.31145029940051,0.1623378170588928,Next K,0.07095793146310002
Next K,20,1.0,2080,1972.8253012048192,0.0002626366685714266,0.000497100631603168,1141.5281124497992,,0.0002542775683917935,1790.144578313253,1.9292764994560871,648.6164658634539,2.0512653833790804,-8.665992617796428,-7.9505816413838515,0.7154109764125914,Next K,0.31202185104669306
Next K,20,1.0,2206,1903.466,0.00025791300220606326,0.00046158456637080287,1121.016,,0.00025827623532482407,1830.378,1.9958120806855715,709.362,1.826421684048715,-8.567822714560803,-7.967087665849547,0.600735048711265,Next K,0.26160105464008465
Next K,20,1.0,2239,1820.0883534136547,0.00027160516139119496,0.0003248926358712371,1557.0301204819277,,0.0002684565616223412,1777.4698795180723,1.250614036819812,220.43975903614458,1.2121294833784253,-8.47145158140291,-8.279107545721581,0.19234403568131037,Next K,0.08354901497309072
Next K,20,1.0,2240,1828.710843373494,0.0002789886763428091,0.0003506135571721687,1451.6746987951808,,0.00028085252785368324,1740.1787148594378,1.2967559181391362,288.50401606425703,1.2516809045918438,-8.46648230563572,-8.242059372309733,0.22442293332598526,Next K,0.09749362676739788
Next K,20,1.0,2250,1878.2765531062125,0.0002963930329667682,0.0003269321149234103,1533.9519038076153,,0.0002950570457323349,1648.0981963927857,1.1089925263163514,114.14629258517034,1.108827512612743,-8.423369351566441,-8.320079737139125,0.10328961442731141,Next K,0.04486399326670308
Next K,20,1.0,2257,1889.3,0.0002991711261957757,0.0003427732213306914,1492.918,,0.0002907870635017258,1633.776,1.1582822521956284,140.858,1.1788058703258844,-8.399317917518362,-8.234904953900232,0.16441296361813093,Next K,0.07144228992287442
Next K,20,1.0,2308,1896.2811244979919,0.0002896275910833881,0.00039010083585888205,1370.3232931726907,,0.0002688745132970506,1854.6626506024097,1.4281384056036557,484.33935742971886,1.4622343169976357,-8.51876177859451,-8.139118564613367,0.37964321398115164,Next K,0.16501697209184008
Next K,20,1.0,2343,1833.876,0.0002771753109216404,0.000400592833953918,1368.254,,0.0002640506774397223,1793.238,1.4361308305762124,424.984,1.5397949183321058,-8.502123613939585,-8.070800279848061,0.4313233340915209,Next K,0.18746288202628292
Next K,20,1.0,2356,1840.866,0.0002776522080815574,0.0005760377488567059,874.596,,0.0002759010527854208,1877.91,2.4378250141929705,1003.314,2.2062748421708664,-8.482364458552416,-7.697731339531195,0.7846331190212043,Next K,0.34365961282005
Next K,20,1.0,2364,1810.248,0.0002872239823286322,0.00040245394608660846,1311.502,,0.0002847638700229669,1836.012,1.5635476080052253,524.51,1.425241780048872,-8.460476737511403,-8.106431384858633,0.35404535265277587,Next K,0.15388854492983672
Next K,20,1.0,2427,1787.2575452716299,0.00027656529094152824,0.0003755250576940421,1478.5553319919518,,0.00027566271832055986,1736.482897384306,1.401197309066201,257.9275653923541,1.3637622312044433,-8.593858370330183,-8.283783612354442,0.31007475797575856,Next K,0.13473865868037704
Next K,20,1.0,2444,1883.997995991984,0.000298896144937471,0.0003893475926405894,1319.9919839679358,,0.00029391085505751333,1773.3847695390782,1.311785704806042,453.39278557114227,1.3392991598447588,-8.388160069042259,-8.09661102514191,0.29154904390036224,Next K,0.12687759639824783
Next K,20,1.0,2481,1886.774193548387,0.00026834833520176924,0.000489186516901483,1381.141129032258,,0.00026900581100514846,1888.092741935484,1.787764194351465,506.9516129032258,1.871706588916776,-8.812259687076622,-8.186149541526435,0.626110145550198,Next K,0.27223776918753223
Next K,20,1.0,2545,1821.066132264529,0.0002759269726438107,0.00039722939320945347,1362.5511022044088,,0.00027341474414421303,1878.803607214429,1.5984274161515892,516.2525050100201,1.4103591440949281,-8.474793233202016,-8.150521693475165,0.3242715397268692,Next K,0.14932971863958944
Next K,20,1.0,2562,1818.4889336016097,0.00026075432486267325,0.0003468983380572638,1529.4929577464789,,0.0002601508844934361,1789.5472837022132,1.3319139078203692,260.0543259557344,1.2958004858160836,-8.5052036125048,-8.25410132857919,0.2511022839256168,Next K,0.11253813843320415
Next K,20,1.0,2676,1845.4277108433735,0.00027300259594985614,0.00040553879636476926,1317.0281124497992,,0.0002758210902098382,1835.706827309237,1.5306093153263007,518.6787148594377,1.4865295645675898,-8.508016221152525,-8.111923347484472,0.39609287366805035,Next K,0.172173551012119
Next K,20,1.0,2703,1897.712,0.00027842573797535986,0.00037956362653591925,1369.228,,0.0002702590264658972,1883.182,1.3733889075167054,513.954,1.4077590387794117,-8.467821303362784,-8.126472502192755,0.3413488011700336,Next K,0.14852832449070177
Next K,20,1.0,2710,1856.5653923541247,0.00026623958652778216,0.00039278529143248035,1393.8853118712273,,0.0002674191534150962,1808.4245472837022,1.421251453309954,414.53923541247485,1.4120093802551972,-8.551184751367767,-8.217096412698774,0.33408833866899973,Next K,0.14983758182877324
Next K,20,1.0,2724,1893.1084337349398,0.0002700562535539931,0.00043298680233752,1260.495983935743,,0.0002677145042372871,1859.4397590361446,1.587261940631846,598.9437751004016,1.6536451996810477,-8.602395817359128,-8.100539447152322,0.5018563702068178,Next K,0.21844233450928008
Next K,20,1.0,2743,1817.8473895582329,0.0002740995696340185,0.000798082276811099,1128.289156626506,,0.0002775262145407583,1821.05421686747,3.4899122294337452,692.7650602409639,2.9522887735208174,-9.139562661057333,-8.060252525103486,1.0793101359538677,Next K,0.4701588350659378
Next K,20,1.0,2750,1801.4477911646586,0.0002759657546804411,0.00039747004555392394,1361.8815261044176,,0.000267992656386283,1793.9578313253012,1.4727817928633113,432.0763052208835,1.4781084043269925,-8.49166079968524,-8.101242609493521,0.39041819019171503,Next K,0.16970628634201784
Next K,20,1.0,2765,1854.39,0.00028276711046957426,0.00032543401760866826,1581.336,,0.00027999733763463334,1779.84,1.1660079365910136,198.504,1.1640703865154105,-8.456000920280129,-8.304097934044348,0.1519029862357751,Next K,0.06597924109655869
Next K,20,1.0,2771,1901.2072434607646,0.00028239547049154076,0.00038975236914550165,1394.7424547283701,,0.0002744013418694937,1751.2032193158955,1.3862635074337382,356.46076458752515,1.4449728860144861,-8.512974145036177,-8.145432026459229,0.36754211857693575,Next K,0.1598596979127952
Next K,20,1.0,2776,1923.44,0.0003585078401122266,0.000488578740416801,1065.14,,0.0003479422126410581,1394.17,1.3643591465712728,329.03,1.4190741877784538,-8.230433415955305,-7.880880942221838,0.3495524737334663,Next K,0.15200510053188906
Next K,20,1.0,2803,1844.3815261044176,0.0002810093544873233,0.00039003791920819164,1334.4698795180723,,0.00028345535819699296,1752.8232931726907,1.519703084737322,418.35341365461846,1.3883458907086914,-8.398176997290415,-8.070434844294969,0.32774215299545123,Next K,0.1424976791677982
Next K,20,1.0,2850,1783.1189516129032,0.0002677448951089467,0.0003967855806968269,1411.344758064516,,0.00026013820166725915,1900.4173387096773,1.4609898179652518,489.0725806451613,1.5579909331977695,-8.582908482335869,-8.140326838787516,0.44258164354835067,Next K,0.19256492594653607
Next K,20,1.0,2902,1830.604,0.00028750023120481435,0.0003393849334750915,1488.154,,0.0002837307011724051,1820.314,1.222531715383954,332.16,1.1990024410017854,-8.38705794630009,-8.205614798386687,0.18144314791339694,Next K,0.07882006726275743
Next K,20,1.0,2971,1812.375502008032,0.00027280898276598397,0.0003911392029972512,1371.8614457831325,,0.0002715258264873795,1709.375502008032,1.4458695846658458,337.5140562248996,1.4590849934073244,-8.585506830430404,-8.20812594986985,0.3773808805605558,Next K,0.16408059079179968
Next K,20,1.0,2982,1888.498,0.00028044985383159847,0.0004134862880567741,1238.518,,0.0002894541863155924,1731.664,1.5675340442364134,493.146,1.461879990778374,-8.427019226064099,-8.049220277708601,0.3777989483555014,Next K,0.16491172181337937
Next K,20,1.0,3012,1878.734,0.0003024379637482061,0.00033690658085502927,1507.432,,0.00029983015141237874,1610.596,1.1403522835401076,103.164,1.1218640393980461,-8.392989098062417,-8.278610460252251,0.11437863781015796,Next K,0.049940227225811464
Next K,20,1.0,3034,1859.4649298597194,0.00027349015234987104,0.0004384911565675106,1293.1643286573146,,0.0002768323704738273,1799.1703406813626,1.5702066837836661,506.0060120240481,1.614686237870436,-8.575061969349088,-8.096464046663806,0.4785979226852887,Next K,0.2080881437568992
Next K,20,1.0,3037,1842.9317269076305,0.0002623989714395435,0.0003480465368131529,1512.0,,0.0002630074407344174,1677.7489959839359,1.430384052680253,165.74899598393574,1.3314292238116818,-8.67347736089095,-8.387364579199613,0.286112781691352,Next K,0.12431808513845935
Next K,20,1.0,3067,1825.9558232931727,0.0002675665540023049,0.00042045072309172723,1335.8032128514055,,0.00026724301739293227,1848.4397590361446,1.5836726611345933,512.6365461847389,1.5750761660978252,-8.625912855272633,-8.172372443938551,0.4535404113340781,Next K,0.1973015598501846
Next K,20,1.0,3078,1821.794,0.0002856545672182694,0.00035084490613806384,1474.838,,0.0002698065686342585,1766.05,1.2572709554643606,291.212,1.3029451726388683,-8.580752168118881,-8.31616248801363,0.26458968010524186,Next K,0.11492614117584436
Next K,20,1.0,3109,1927.3219315895371,0.00031247408984806804,0.00034762985313892606,1508.0865191146881,,0.0003115530495850232,1768.4688128772636,1.1147438466002206,260.38229376257544,1.1155787627273992,-8.429770674506855,-8.321044447050921,0.108726227455934,Next K,0.04750023800877384
Next K,20,1.0,3112,1940.4529058116232,0.00027476251688266537,0.00036465217906157,1453.3346693386773,,0.00026777395853636596,1780.997995991984,1.430376762264384,327.6633266533066,1.3673663343646454,-8.516700467481176,-8.20390357099166,0.3127968964895214,Next K,0.13588488302368673
Next K,20,1.0,3160,1921.8917835671343,0.0002726771563140046,0.00036690426625073927,1414.4128256513027,,0.000269657154573062,1812.5270541082164,1.4063461796127303,398.11422845691385,1.3674820431776378,-8.48601539871173,-8.173182221094208,0.31283317761752594,Next K,0.13592163219006306
Next K,20,1.0,3172,1863.188376753507,0.0002703028676072152,0.00041799581295039895,1261.7775551102204,,0.00027242130735076226,1747.6372745490983,1.7131111025399237,485.85971943887773,1.5487871729768283,-8.512720978124795,-8.07565349824353,0.43706747988126926,Next K,0.18999174316134138
Next K,20,1.0,3247,1873.736,0.00026300216939627384,0.00032323785582208256,1620.746,,0.0002556528194173619,1727.34,1.2537858581786563,106.594,1.256581213125892,-8.679239862682369,-8.451068265566247,0.22817159711611507,Next K,0.0991905623855316
Next K,20,1.0,3290,1866.144,0.00027751692394055574,0.0003365315697563706,1518.81,,0.00027891730259371603,1811.236,1.2117091736894212,292.426,1.208501661270908,-8.537762209919546,-8.348399887874727,0.18936232204481773,Next K,0.08224725174846224
Next K,20,1.0,3307,1927.2364729458918,0.0003323917180373974,0.0004956537423648248,1100.4248496993987,,0.00033493519067362865,1424.7274549098197,1.6125403451352212,324.30260521042084,1.5050198100840428,-8.341932934876782,-7.933913435580927,0.40801949929585135,Next K,0.17754221644385793
Next K,20,1.0,3412,1910.33,0.0002825751437851244,0.0003352605902679035,1512.706,,0.0002817211776635481,1748.384,1.274661951778954,235.678,1.19227496771126,-8.509637500344846,-8.33382463573775,0.17581286460709658,Next K,0.07637642586429326
Next K,20,1.0,3432,1819.8810483870968,0.0002801473861594854,0.0004105668210441566,1382.0060483870968,,0.0002812675523918768,1768.366935483871,1.4662383707744193,386.3608870967742,1.4492231209709383,-8.600609393831128,-8.2307873096704,0.36982208416074236,Next K,0.16113525417149355
Next K,20,1.0,3458,1863.7635270541082,0.00027478330468808576,0.00047379517390302604,1193.5591182364728,,0.0002656377475603726,1848.8657314629259,1.8295206960774193,655.3066132264529,1.8319466757970808,-8.680721330937807,-8.076596578986418,0.6041247519513788,Next K,0.26291282809595645
