kind,action_count,beta,User,Item,baseline_rho_mat,max_rho_mat,max_rank_mat,updated_baseline_rho_mat,updated_baseline_rank_mat,lift,updated_rank_gain,updated_lift,baseline_rank_mat,log_baseline_rho,log_max_rho,log_lift,fancy_kind,new_log_lift
Next K,5,1.0,171,1849.9198396793588,0.0002706076581509893,0.000725374148895828,1151.5551102204408,0.000261588908724719,1819.9478957915833,13.720303154523469,668.3927855711423,4.806353772093025,,-8.429173015014875,-7.997776482922865,0.43139653209200174,Next K,0.6818157339279987
Next K,5,1.0,231,1854.0583501006035,0.0002719453409088171,0.0014230923370806745,1010.7686116700202,0.0002677072446993239,1769.8350100603623,22.713550846742827,759.0663983903421,10.138762579778568,,-8.49612779719153,-7.851354599169622,0.6447731980219001,Next K,1.005984953264838
Next K,5,1.0,281,1781.8196392785571,0.0002714859318938668,0.0018724711467900366,739.3366733466934,0.0002713196228811439,1898.939879759519,19.568580481717476,1159.6032064128256,18.704845320197393,,-8.439492477080298,-7.636970546106422,0.8025219309738667,Next K,1.2719541211488994
Next K,5,1.0,325,1904.5090180360721,0.0003032432057824931,0.0019353711456353369,466.5110220440882,0.0003032432057824931,1713.436873747495,14.889846517903933,1246.9258517034068,14.889846517903948,,-8.238519542316498,-7.384437506570502,0.8540820357459826,Next K,1.1728902211389507
Next K,5,1.0,327,1942.0200803212851,0.0002752269055346459,0.0019286452513774715,691.5983935742972,0.00027479553144038686,1823.313253012048,24.42855635334465,1131.714859437751,21.496569120010818,,-8.31725108607693,-7.621032240936862,0.696218845140073,Next K,1.3323691514902574
Next K,5,1.0,336,1916.5642570281125,0.00028855650049674635,0.0013327206679067478,1361.7088353413656,0.00029767093754192044,1763.4156626506024,40.62435319393279,401.7068273092369,5.822820355253648,,-8.432787324697983,-8.195297201719875,0.2374901229781061,Next K,0.7651333915290209
Next K,5,1.0,362,1785.9839357429719,0.00026295909350134436,0.0005067762112586755,1593.2309236947792,0.00021641832098721374,1802.5240963855422,8.921389393456394,209.29317269076304,1.9769739221750857,,-8.712532330716066,-8.577569058922395,0.13496327179367723,Next K,0.29600094066918275
Next K,5,1.0,375,1830.9879275653923,0.0002905974005513196,0.001590688486510123,1289.3863179074447,0.00028717714397043036,1785.8370221327968,30.439693926742105,496.4507042253521,3.8356326136677144,,-8.330687231334052,-8.05012867443037,0.2805585569036988,Next K,0.5838370026962734
Next K,5,1.0,405,1748.9178356713426,0.00028402687032492416,0.0011341257060776629,697.8396793587175,0.000285520191843003,1765.1583166332666,7.808880145626138,1067.318637274549,6.963172206650025,,-8.358452517434852,-7.665068268750656,0.6933842486841973,Next K,0.8428071358725566
Next K,5,1.0,423,1787.4112903225807,0.0004116273708836055,0.0017866140427942729,488.3649193548387,0.0004139701395641918,1226.1068548387098,8.141202940266062,737.741935483871,8.218773007788156,,-8.00721297774505,-7.251764350255663,0.7554486274893807,Next K,0.9148069859437167
Next K,5,1.0,466,1837.1743486973949,0.00027563009666803183,0.0014075135221880055,1448.8176352705411,0.0002499154154105335,1865.5571142284568,334.71074315867105,416.7394789579158,7.118422238553466,,-8.665430378098097,-8.426751917525156,0.23867846057295175,Next K,0.852383745178802
Next K,5,1.0,490,1859.144578313253,0.0002680740437978046,0.0003990622868674973,1738.2008032128515,0.00018061573874725328,1807.0321285140562,94.660003680257,68.83132530120481,1.9923607909756778,,-9.340057812115786,-9.22947313377061,0.11058467834517959,Next K,0.2993679863676845
Next K,5,1.0,501,1771.8232931726907,0.0002861977208613408,0.0004810317582976954,1316.194779116466,0.00026635576475240465,1821.1807228915663,6.3786827715095,504.9859437751004,1.7277985185744908,,-8.425415865464677,-8.181160562207475,0.24425530325720354,Next K,0.23749309730201904
Next K,5,1.0,525,1872.436,0.0002792495850733575,0.0016543829647579693,932.95,0.00027572656135230325,1871.732,22.718988246934043,938.782,8.70970938760718,,-8.367246151117664,-7.830347084957428,0.5368990661602417,Next K,0.9400036643688382
Next K,5,1.0,560,1811.801204819277,0.0002672649804955787,0.0009120784995780341,1220.9497991967871,0.0002651702837064387,1812.4176706827309,42.49910286729723,591.4678714859438,7.94381963625612,,-8.488491861545628,-8.061512802712542,0.4269790588330881,Next K,0.9000293749802823
Next K,5,1.0,568,1849.8353413654618,0.0002713122787976633,0.0007296330241575561,1264.2630522088352,0.00027126359895910724,1811.1064257028113,4.137125937274823,546.843373493976,2.0408929311365887,,-8.348767186576834,-8.081615756820923,0.2671514297559124,Next K,0.30982022145479526
Next K,5,1.0,600,1925.2997987927565,0.00028975773496646597,0.0013020807863498172,614.1187122736419,0.000289757734966466,1725.6780684104629,15.616651046748203,1111.559356136821,15.616651046748204,,-8.334589618565273,-7.587931577590175,0.7466580409750965,Next K,1.193587906119004
Next K,5,1.0,616,1913.5120967741937,0.00027165963457416697,0.0008350244755156979,1113.336693548387,0.0002665802380826648,1772.3971774193549,14.455543107970062,659.0604838709677,4.909312340494771,,-8.404026468984226,-7.991101169285903,0.4129252996983246,Next K,0.6910206636823034
Next K,5,1.0,629,1935.254,0.00026925664984049587,0.0012131515094423349,567.23,0.00027129336301657576,1747.73,12.673664575463514,1180.5,8.566517947045178,,-8.433875852311392,-7.604462661959958,0.8294131903514406,Next K,0.9328043290779819
Next K,5,1.0,638,1866.4305835010061,0.00030745443506248124,0.0010771123608945402,609.7022132796781,0.00030745443506248113,1611.959758551308,4.795508946778107,1002.2575452716297,4.795508946778112,,-8.185274505817016,-7.484795315778737,0.7004791900382727,Next K,0.680834705572962
Next K,5,1.0,640,1877.7710843373493,0.00029111356104531623,0.0011355250631815451,816.3654618473896,0.0002927198194719413,1816.4799196787149,18.527660595157464,1000.1144578313254,13.780719606551445,,-8.313627999214349,-7.759155768506732,0.5544722307076096,Next K,1.139271896308517
Next K,5,1.0,662,1914.9699398797595,0.000292429293778302,0.0008476284451736941,924.4849699398798,0.0002888886668033825,1800.374749498998,9.562515777760828,875.8897795591182,4.009018543844377,,-8.290691134756322,-7.839995251122155,0.4506958836341713,Next K,0.6030380650982793
Next K,5,1.0,693,1798.5170340681364,0.0002659214705111056,0.0007619726234579829,1192.5230460921844,0.00026277170717425413,1771.6152304609218,16.545971244702805,579.0921843687374,3.9030080852911038,,-8.49667301271175,-8.056464962755552,0.44020804995620505,Next K,0.5913994509465508
Next K,5,1.0,721,1833.625754527163,0.0002666168278735875,0.002067715744706838,888.1307847082495,0.000268184945530648,1794.6639839034206,18.782347370272568,906.533199195171,18.65871793222683,,-8.434423474135412,-7.696165171195505,0.7382583029398945,Next K,1.2708817994272028
Next K,5,1.0,723,1839.1563126252504,0.0002926182804763099,0.0012889464846341401,1088.2985971943888,0.0002918244687548559,1754.374749498998,10.108241369878684,666.0761523046092,7.321247144165026,,-8.294660036711564,-7.859530268934703,0.4351297677768718,Next K,0.8645850676286595
Next K,5,1.0,729,1796.7088353413656,0.00027906453818614803,0.000837040902049531,968.5943775100402,0.00027086355697202583,1842.5321285140562,7.317033382326256,873.937751004016,3.4550078685995356,,-8.392437803848006,-7.882245311526939,0.5101924923210575,Next K,0.5384490407942888
Next K,5,1.0,732,1819.364185110664,0.00027164464954018274,0.000998471432155044,956.112676056338,0.0002759510473528129,1787.814889336016,9.164558685107577,831.7022132796781,2.9759077914526446,,-8.32049089632829,-7.88592254972733,0.4345683466009563,Next K,0.4736194704613068
Next K,5,1.0,735,1838.3373737373738,0.0002820465126142673,0.0009906406660336543,1272.4282828282828,0.00027634509202014655,1839.410101010101,8.716277473545988,566.9818181818182,2.1258601428460704,,-8.398115944533533,-8.129350517226358,0.26876542730716657,Next K,0.32753468954375364
Next K,5,1.0,743,1863.8108651911468,0.0002983065512968682,0.0021169099185296384,1211.6961770623743,0.00029604089188104717,1616.138832997988,57.67024302526654,404.4426559356137,8.685271767701366,,-8.367022356746393,-7.98964545604232,0.37737690070406477,Next K,0.9387834123474779
Next K,5,1.0,777,1842.38,0.0002837946696165549,0.0009389375147289586,839.546,0.0002808179031438396,1726.91,8.125841338657983,887.364,4.40638706890004,,-8.326049578396239,-7.790349189959385,0.5357003884368617,Next K,0.6440826440866341
Next K,5,1.0,782,1931.221327967807,0.00027885084285439113,0.0012826983088359068,941.2213279678068,0.00028019373913409316,1770.215291750503,11.347157212312073,828.9939637826961,7.966391641611985,,-8.393653011445483,-7.837276200458264,0.5563768109872217,Next K,0.9012616532671323
Next K,5,1.0,796,1950.056112224449,0.0002717426143181043,0.0004805287875568563,1269.2725450901803,0.0002522142357131754,1844.318637274549,16.92802041055835,575.0460921843687,2.029460862070811,,-8.405717869287455,-8.20706365118534,0.1986542181020993,Next K,0.30738068041281386
Next K,5,1.0,804,1897.304,0.00026053253801488135,0.0003162557057220753,1780.866,6.818491402561917e-05,1819.17,91.24189135850087,38.304,2.282002869519292,,-10.531720226987865,-inf,-inf,Next K,0.358316186188949
Next K,5,1.0,806,1782.594,0.0002732226797169176,0.0010295367144312318,1160.49,0.00026686678497145496,1827.7,25.20621752152089,667.21,2.7522760600007143,,-8.340239961388013,-8.054849632135026,0.2853903292529842,Next K,0.43969199254388314
Next K,5,1.0,809,1797.272,0.0002752148430931248,0.000906238358808146,955.692,0.0002680190270885677,1807.378,19.694643867295138,851.686,4.359867122120247,,-8.41496196167557,-7.952246288694972,0.462715672980603,Next K,0.6394732532572707
Next K,5,1.0,821,1882.4228456913827,0.0002938346085339737,0.001210081047767504,917.2084168336673,0.00028716767641653174,1676.3406813627255,11.253744664550101,759.1322645290581,6.320974195441794,,-8.345445093648799,-7.79431138049866,0.5511337131501465,Next K,0.8007840173804265
Next K,5,1.0,826,1897.66,0.0002796108703125581,0.002048382930497947,1680.288,0.00026592564512462833,1894.53,74.47349270294929,214.242,1.876172446785643,,-8.779035187080304,-8.663199181659763,0.11583600542053252,Next K,0.2732727536834895
Next K,5,1.0,850,1782.9014084507041,0.00027887209615746816,0.0012831944675874107,839.5774647887324,0.00027813733443753964,1762.281690140845,39.457767084042466,922.7042253521126,26.19155079792919,,-8.289196871724625,-7.7995745571142745,0.48962231461034394,Next K,1.4181612136999093
Next K,5,1.0,879,1890.6172344689378,0.0002729301965802657,0.0009661961439411535,1079.5070140280561,0.00027191600291803124,1753.2384769539078,10.608385439468242,673.7314629258517,4.596631718126972,,-8.449285443861013,-7.969875242158914,0.4794102017021008,Next K,0.6624397094948444
Next K,5,1.0,882,1877.5991983967936,0.0002675108435686973,0.0006721422303662848,1611.6573146292585,0.0002717423332632032,1828.8416833667334,6.806190889889058,217.18436873747495,1.3156274521673932,,-8.690852200718668,-8.576757613280112,0.11409458743856014,Next K,0.11913292698789542
Next K,5,1.0,884,1920.16,0.00027144617067528765,0.0009195979384922294,963.25,0.00026791366078495057,1792.376,12.883170965759886,829.126,4.248516946211042,,-8.34835862886726,-7.896790156082796,0.45156847278445367,Next K,0.6282373548784258
Next K,5,1.0,918,1809.9558232931727,0.0003057497700408058,0.0018194706845744153,670.0783132530121,0.0003042756442417055,1647.4779116465863,18.365866967199477,977.3995983935743,8.723765810869088,,-8.251163185866488,-7.630001707560518,0.62116147830597,Next K,0.9407039984458161
Next K,5,1.0,931,1772.5140562248996,0.00027950107040563307,0.0005704614208533519,1882.5642570281125,6.280891676516546e-05,1867.3232931726907,20.17309612249747,-15.240963855421686,1.1743435026737223,,-11.750387247276931,-11.705096841255136,0.045290406021793204,Next K,0.06979514929265555
Next K,5,1.0,939,1830.4084507042253,0.0002668561969747247,0.0005318760392083965,1247.9879275653923,0.00026189604708940384,1775.645875251509,3.8764495026607166,527.6579476861167,2.4249009016580056,,-8.522646185170888,-8.110930137489934,0.4117160476809544,Next K,0.3846939950032328
Next K,5,1.0,952,1871.2590361445782,0.0002839548860288182,0.0012672334003542946,1197.0341365461848,0.00029041535785696935,1785.5803212851406,16.26948920124581,588.5461847389558,2.822560737313004,,-8.351143331232084,-8.063513457485525,0.2876298737465572,Next K,0.4506432960694855
Next K,5,1.0,954,1848.1767068273093,0.0003006753828944263,0.0012237488097871579,766.0301204819277,0.0003032731696054695,1616.3393574297188,11.808259044752912,850.3092369477912,5.235668587053885,,-8.300288809307476,-7.6898020398633475,0.6104867694441295,Next K,0.7189721483124508
Next K,5,1.0,986,1830.764587525151,0.0002744635225527504,0.0010953540156183614,1194.8470824949698,0.00027574351830649067,1676.7142857142858,18.729831608879877,481.8672032193159,5.4767151546895825,,-8.373328961607676,-7.999306087597217,0.37402287401045475,Next K,0.7385201537526918
Next K,5,1.0,991,1814.2128514056226,0.000270565859481898,0.0006709807028978627,1287.9638554216867,0.0002661958962353911,1822.4819277108434,14.83432199751898,534.5180722891566,5.421360524375092,,-8.477193258739401,-8.129081061117784,0.348112197621618,Next K,0.7341082891364226
Next K,5,1.0,1011,1906.1783567134269,0.00028410501242924106,0.000997136223600832,1367.7815631262524,0.0002578415692903671,1895.056112224449,15.632741536186352,527.2745490981964,2.9843077647047878,,-8.517440116113214,-8.207884419484417,0.30955569662880145,Next K,0.47484360888800664
Next K,5,1.0,1015,1852.928,0.00028183415184062613,0.0014857217240119396,725.852,0.0002800478140533671,1786.588,8.30239304061464,1060.736,5.991262134304712,,-8.334064407438966,-7.677839142428064,0.6562252650109099,Next K,0.7775183215919563
Next K,5,1.0,1051,1868.3118712273642,0.0002931351052717288,0.0011046812393606794,1387.0945674044265,0.0002505407936863073,1813.6579476861168,69.97614029556638,426.5633802816901,9.921046645173188,,-8.501418024290173,-8.27157258343381,0.22984544085636588,Next K,0.9965574915337484
Next K,5,1.0,1066,1807.056112224449,0.00028706851653615464,0.0008246409928415091,937.6633266533066,0.0002858625653694555,1875.5090180360721,5.468827336187522,937.8456913827655,3.486111899669851,,-8.346635944197411,-7.804365997319749,0.5422699468776663,Next K,0.542341323287221
Next K,5,1.0,1133,1915.421686746988,0.0002847895963388782,0.0008191343991386706,1042.6686746987953,0.0002769258751356098,1714.5943775100402,11.68963367178785,671.925702811245,3.22793515434073,,-8.334938863847844,-7.974543440571085,0.3603954232767633,Next K,0.5089248016402226
Next K,5,1.0,1168,1911.2248995983937,0.00029732395109122547,0.0018622945308705895,968.2610441767068,0.00030137155465526566,1820.508032128514,7.009843485736107,852.2469879518072,7.569017723360415,,-8.36019870101049,-7.831431718123241,0.5287669828872481,Next K,0.8790395221679568
Next K,5,1.0,1235,1867.2997987927565,0.00029217516184099415,0.0017545561873681752,856.8732394366198,0.00028853528938387496,1891.6136820925553,9.310924991392088,1034.7404426559356,5.015357839430918,,-8.29466126385644,-7.779945884694232,0.5147153791622113,Next K,0.7003019248232469
Next K,5,1.0,1239,1874.5591182364728,0.0002736878113912543,0.0006857423975686701,1619.0440881763527,0.00023579208756512813,1853.685370741483,20.058129867910747,234.64128256513027,1.6268467396606325,,-8.581766564667022,-8.441881527863645,0.13988503680337958,Next K,0.21134664128670647
Next K,5,1.0,1244,1812.3032128514055,0.00027776513448731486,0.0010148231565309813,688.8172690763053,0.00027940254414529457,1836.801204819277,18.608951031869804,1147.9839357429719,9.094672045344149,,-8.356794614295065,-7.706363374436533,0.6504312398585316,Next K,0.9587870429855035
Next K,5,1.0,1312,1755.5613682092555,0.0002648914100614656,0.0012177165457884444,1087.523138832998,0.00026524790267761574,1751.3782696177063,5.411796427092963,663.8551307847082,3.6632702668259824,,-8.387116807897232,-7.9679977786953815,0.41911902920184263,Next K,0.5638689609963028
Next K,5,1.0,1315,1831.0361445783133,0.00027487834077647306,0.0008122289502907889,1231.375502008032,0.0002549058710252729,1875.7289156626507,87.82815771366899,644.3534136546185,21.482027696703078,,-8.425762484066004,-8.114697350517496,0.31106513354851506,Next K,1.3320752721824018
Next K,5,1.0,1321,1895.5170340681364,0.0002910026278403776,0.0018974123355961793,784.2164328657315,0.00029185934234876105,1666.9539078156313,30.268038332767404,882.7374749498998,13.65005048689354,,-8.31283546807451,-7.69269106828966,0.6201443997848506,Next K,1.135134257687304
Next K,5,1.0,1324,1825.7314629258517,0.0002843340535908988,0.001240984112429997,802.8256513026053,0.0002867938502523514,1762.1783567134269,8.49754498379031,959.3527054108216,5.4445340138695215,,-8.332190595201638,-7.762633740670591,0.5695568545310458,Next K,0.7359607153378368
Next K,5,1.0,1332,1873.4589178356714,0.0003095644779624959,0.0015165354864549374,1074.943887775551,0.0003069528866483482,1570.4809619238476,55.17064743867775,495.5370741482966,5.917303853910296,,-8.362945662701863,-7.980086365947843,0.3828592967540318,Next K,0.7721238708974881
Next K,5,1.0,1340,1838.3046092184368,0.00028201776777250504,0.0006147156593141304,1777.1863727454909,0.00019726261036589378,1805.4428857715432,99.11418445613901,28.256513026052104,1.3339359326777567,,-13.235309499711057,-13.200905107723633,0.03440439198740738,Next K,0.1251349714450816
Next K,5,1.0,1344,1920.294,0.00027578579274509593,0.0007111799443726483,1626.214,0.0002252476789431817,1743.238,96.15398709216082,117.024,2.090649095579142,,-8.638006903108792,-8.566768486317882,0.07123841679088894,Next K,0.3202811448968882
Next K,5,1.0,1360,1969.0321285140562,0.00027636589391776353,0.0011048111082215494,720.5983935742972,0.0002792352380984164,1757.491967871486,13.669024652585657,1036.8935742971887,9.953937851473556,,-8.41573795147512,-7.710314046567054,0.7054239049080737,Next K,0.9979949248502031
Next K,5,1.0,1371,1804.2785571142285,0.0002757977377076093,0.0008242614477630309,1106.749498997996,0.00026810723510511974,1781.5030060120241,4.881644490683984,674.7535070140281,5.1686014954481,,-8.426207856989498,-7.978805795842232,0.44740206114726705,Next K,0.7133730489021451
Next K,5,1.0,1434,1816.9056224899598,0.0002625300657461408,0.0006592497414892927,1225.2951807228915,0.00025998160418782575,1856.421686746988,14.065353436201812,631.1265060240963,4.619042561454079,,-8.461367353063109,-8.124080683960381,0.33728666910272154,Next K,0.6645519640043922
Next K,5,1.0,1445,1898.95,0.0002809850346475197,0.0010166110266257389,1126.216,0.0002776954676711074,1759.676,15.788414823325457,633.46,4.261169889082209,,-8.442632651914405,-7.96809150474239,0.47454114717202023,Next K,0.6295288494832766
Next K,5,1.0,1446,1947.61,0.00036716465223956255,0.0023798573097644736,481.27,0.0003665302233360345,1387.664,13.553906405116674,906.394,11.745496062271378,,-8.152366553926141,-7.292801003523431,0.8595655504027125,Next K,1.0698713636046986
Next K,5,1.0,1454,1803.3971774193549,0.0002984440934340855,0.0009916534819382388,810.1028225806451,0.00029041345026005336,1870.5060483870968,14.19746625718279,1060.4032258064517,10.633816819376399,,-8.313758145340135,-7.78661498450731,0.5271431608328183,Next K,1.02668917478395
Next K,5,1.0,1473,1816.5774647887324,0.0002646144502686491,0.0006604272537249197,1044.0744466800804,0.00026228635012227566,1715.5090543259557,8.737557295019,671.4346076458753,3.111244027464176,,-8.38035503737584,-8.038839832050645,0.34151520532519947,Next K,0.49293407591899085
Next K,5,1.0,1475,1830.0801603206412,0.00028988737399958717,0.0015733481559979687,648.6993987975952,0.00029055524467711756,1776.8356713426854,12.841443994061756,1128.1362725450902,8.753240849633523,,-8.327845104527222,-7.65105583589265,0.676789268634573,Next K,0.9421688784535226
Next K,5,1.0,1479,1813.2264529058116,0.00026969154219638514,0.0010591635383953675,1076.0781563126252,0.00025981374576221697,1847.1482965931864,10.707502319685332,771.0701402805611,5.686510988381206,,-8.442638556599976,-7.906478427816827,0.5361601287831342,Next K,0.7548458826958171
Next K,5,1.0,1494,1822.5551102204408,0.0002771651204386599,0.000914755730540267,929.5871743486974,0.000280649601023381,1725.74749498998,37.209348684137744,796.1603206412825,14.22650971100251,,-8.341239341210386,-7.849376440658309,0.4918629005520797,Next K,1.153098364653562
Next K,5,1.0,1503,1859.8473895582329,0.0002777078290948391,0.002279138499845303,827.2931726907631,0.00027413984835288096,1783.3835341365461,58.024888835222114,956.0903614457832,34.66930805915405,,-8.350860882908158,-7.771146674487242,0.5797142084209257,Next K,1.5399451739583876
Next K,5,1.0,1512,1912.6048387096773,0.00026919958496184277,0.001293829274232604,843.1512096774194,0.00026779014623479284,1710.1108870967741,9.61864047577348,866.9596774193549,6.070952514265378,,-8.40075502917601,-7.7547495335052945,0.6460054956706999,Next K,0.7832568359246423
Next K,5,1.0,1522,1928.4428857715432,0.00028378319911595773,0.0015837516155369727,682.3847695390782,0.00028527620042573335,1853.935871743487,21.65836017064349,1171.5511022044088,14.974594199345306,,-8.345893648090257,-7.6088948939541,0.7369987541361619,Next K,1.1753550621549709
Next K,5,1.0,1590,1847.9799599198398,0.0003086009304032798,0.0006831792612170831,892.1002004008016,0.00029817745383164864,1680.1362725450902,5.796475986843139,788.0360721442886,3.0706947011377945,,-8.287675519554451,-7.8100058509958705,0.4776696685585828,Next K,0.48723663956185015
Next K,5,1.0,1607,1880.2945891783568,0.0002704329824682963,0.001191762298244211,955.8517034068136,0.0002735182280928702,1844.7635270541082,88.61487717423609,888.9118236472946,29.461471352767294,,-8.462755954000842,-7.853479888408177,0.6092760655926677,Next K,1.4692544324058368
Next K,5,1.0,1619,1795.814,0.00028212885862485197,0.0004215845951578046,1516.702,0.00023230154998774087,1834.458,4.273081564191463,317.756,1.4297251691801327,,-8.569434426148417,-8.42856410329283,0.1408703228555818,Next K,0.15525256265414003
Next K,5,1.0,1647,1839.120240480962,0.0002768063764127425,0.001536075966919221,662.4589178356713,0.0002761528786872572,1720.5450901803608,26.320120210376796,1058.0861723446894,17.169212497664923,,-8.371254811246022,-7.643459569770485,0.7277952414755402,Next K,1.2347503757804885
Next K,5,1.0,1683,1885.4317269076305,0.0002697953556235044,0.000596445906692467,1129.4899598393574,0.0002679024270271674,1769.2469879518073,5.118013616553762,639.7570281124498,2.3546559098090127,,-8.361829705844373,-7.984697785345984,0.37713192049838573,Next K,0.37192745185158
Next K,5,1.0,1700,1921.774647887324,0.00032258294063068914,0.0017963124179128708,561.579476861167,0.0003201312061942221,1539.225352112676,15.393647432638755,977.6458752515091,12.38187486221693,,-8.204283652848096,-7.507549652825453,0.6967340000226365,Next K,1.09278641048909
Next K,5,1.0,1705,1813.8551307847083,0.0002741425709285112,0.0014407537682860697,1143.0321931589538,0.00028031419744552373,1848.4185110663984,10.509952073455713,705.3863179074447,4.263967857875151,,-8.453612490893287,-7.995457258678505,0.4581552322147765,Next K,0.6298139222849157
Next K,5,1.0,1716,1894.1462925851704,0.00028724254404164214,0.0013044385945723226,1047.1062124248497,0.00029312689816701087,1683.6152304609218,21.097959866523357,636.5090180360721,3.1179886023164856,,-8.370652784393005,-7.960235624114527,0.4104171602784874,Next K,0.49387452330949255
Next K,5,1.0,1724,1902.169696969697,0.0002783125214320986,0.0010231117500349447,877.0929292929293,0.0002821600659725211,1767.159595959596,10.716103406456421,890.0666666666667,4.872440117189903,,-8.341345081882812,-7.793224355250035,0.5481207266327729,Next K,0.6877465102968323
Next K,5,1.0,1734,1823.6172344689378,0.00026853540851287444,0.0014657511514506616,860.0440881763527,0.00026896126435436827,1797.5571142284568,18.933495653690883,937.5130260521042,16.230399587452908,,-8.374075366516454,-7.737282527173915,0.6367928393425383,Next K,1.2103292121546105
Next K,5,1.0,1747,1835.663306451613,0.000323245191868689,0.0014763927503540614,474.375,0.000323245191868689,1572.3528225806451,7.758883472951597,1097.9778225806451,7.7588834729516,,-8.184369506448123,-7.409710532091248,0.7746589743568804,Next K,0.8897992294510042
Next K,5,1.0,1762,1891.9819639278558,0.0002773370696176455,0.0014883728942079633,799.1442885771543,0.0002752564924144408,1905.6112224448898,16.250038131772435,1106.4669338677354,11.061714140095209,,-8.350624715789682,-7.7138912193303515,0.6367334964593273,Next K,1.0438224311189215
Next K,5,1.0,1763,1847.946,0.0003243731211100655,0.0010915111978956288,673.542,0.0003229281787162887,1544.842,5.989028111519437,871.3,5.103515823475836,,-8.1398559483154,-7.554819382016901,0.5850365662984991,Next K,0.7078694656412166
Next K,5,1.0,1798,1805.0502008032129,0.00027659961427982935,0.0015621682301589777,1089.363453815261,0.00027611551040806874,1779.6064257028113,10.131025769750133,690.2429718875502,5.432030205991304,,-8.382413201595165,-7.94677139036143,0.4356418112337351,Next K,0.7349621762685554
Next K,5,1.0,1825,1837.574297188755,0.0002668036473293701,0.0022685471787514968,844.8935742971887,0.0002667995791336867,1890.2730923694778,50.651557043640445,1045.379518072289,14.790262023536403,,-8.383944032255272,-7.779389491785522,0.6045545404697539,Next K,1.1699758680041938
Next K,5,1.0,1850,1814.4929292929294,0.0003263385005870163,0.0019449971862269847,413.6222222222222,0.0003263385005870163,1543.20202020202,14.368349370981385,1129.579797979798,14.368349370981383,,-8.178207149656723,-7.29031757673556,0.887889572921159,Next K,1.1574068794599675
Next K,5,1.0,1919,1873.3807615230462,0.00032479086228867627,0.00170547828920378,552.2945891783567,0.00032434223152535177,1594.88376753507,9.220879431588546,1042.5891783567133,8.254058032626386,,-8.16511480746058,-7.427567286024192,0.7375475214363872,Next K,0.9166675179895205
