kind,action_count,beta,User,Item,baseline_rho_mat,max_rho_mat,max_rank_mat,updated_baseline_rho_mat,updated_baseline_rank_mat,lift,updated_rank_gain,updated_lift,baseline_rank_mat,log_baseline_rho,log_max_rho,log_lift,fancy_kind,new_log_lift
Next K,20,1.0,231,1846.8601252609603,0.00027906410482421835,0.0033689768574563404,141.38413361169103,0.00027575429833433615,1778.8643006263048,38.993825469527145,1637.4801670146137,44.12070208091842,,-8.467334051073918,-6.881525550118233,1.5858085009556748,Next K,1.644642414634942
Next K,20,1.0,281,1883.2573221757323,0.00029890427523825776,0.0035370759383181543,110.88284518828452,0.0002988224601434028,1780.142259414226,31.204459748136536,1669.2594142259413,30.88020204039118,,-8.345356958087399,-6.798102231642574,1.5472547264448226,Next K,1.4896801331384384
Next K,20,1.0,325,1880.7521739130434,0.0003035956032178966,0.0032699577328442705,60.70434782608696,0.00030359560321789657,1598.8282608695652,21.886540556803016,1538.1239130434783,21.88654055680301,,-8.221826062144634,-6.4095490978102285,1.8122769643344088,Next K,1.340177121283664
Next K,20,1.0,327,1847.9252747252747,0.00027655738284551156,0.003255496522830564,75.60219780219781,0.0002768103165954217,1817.8967032967032,21.471665820638744,1742.2945054945055,20.87379100635193,,-8.289422699111286,-6.601172872141064,1.6882498269702122,Next K,1.319601330887365
Next K,20,1.0,336,1883.7832310838446,0.00028988793048359736,0.0014754972934049588,1264.7791411042945,0.00015207491869641517,1710.2597137014316,17.358173101890877,445.48057259713704,17.626376391085024,,-9.09827482905006,-8.68345666187318,0.4148181671768867,Next K,1.2461630397464973
Next K,20,1.0,362,1944.380658436214,0.00027652116682962526,0.00175669466642828,1034.5905349794239,0.00020407494941231206,1827.0946502057614,24.677910371668435,792.5041152263375,20.14666800852494,,-8.751448082298017,-8.134016571783004,0.6174315105150184,Next K,1.3042032298732829
Next K,20,1.0,375,1854.5979797979799,0.0002798406518104074,0.0027946129736208204,547.4464646464646,0.0002637203766338386,1784.8565656565656,67.60106120634448,1237.410101010101,38.70861167768848,,-8.399105091313915,-7.529319594663427,0.8697854966504889,Next K,1.5878075952008617
Next K,20,1.0,405,1883.3506493506493,0.0002937549446444569,0.0033249167709060723,82.30952380952381,0.00029432453673025225,1721.4675324675325,24.270798719196716,1639.1580086580086,22.184508988565437,,-8.27619059896793,-6.577035659480862,1.6991549394870653,Next K,1.346049820885955
Next K,20,1.0,423,1873.7004132231405,0.00042007640164045946,0.005504614061623621,141.53512396694214,0.0004158388452045042,1263.3512396694214,30.187426149314987,1121.8161157024792,31.38586848141867,,-7.985679887565516,-6.490586173917228,1.4950937136483013,Next K,1.4967341505578389
Next K,20,1.0,466,1908.2357723577236,0.0002877701655269869,0.0006604422040839722,1400.908536585366,3.8948178808938387e-05,1801.35162601626,18.972227421460616,400.4430894308943,493.15911612565037,,-10.612567841770959,-9.329884504500868,1.2826833372701014,Next K,2.692987065537243
Next K,20,1.0,490,1897.9495967741937,0.00028055004196501747,0.0005884840240243795,1559.4959677419354,1.0831773181407052e-07,1829.8004032258063,24.238495228632818,270.304435483871,398.8288407308062,,-16.978860733344476,-16.52870981215953,0.4501509211849379,Next K,2.600786556152545
Next K,20,1.0,501,1818.577868852459,0.000268151301359147,0.003560033303763057,448.0983606557377,0.0002584123654574744,1879.139344262295,65.32108191965303,1431.0409836065573,39.895988767771414,,-8.422326069669516,-7.4412930495951315,0.9810330200743795,Next K,1.6009292329400142
Next K,20,1.0,525,1794.6095041322315,0.0002818888754891677,0.0027852035823010602,184.62603305785123,0.00027615283381554904,1859.551652892562,22.808845912097702,1674.9256198347107,23.25157789180224,,-8.36524116920586,-7.000436238857642,1.3648049303482228,Next K,1.366452430191583
Next K,20,1.0,560,1851.4381551362683,0.0002596122802356825,0.001988256133401599,320.9979035639413,0.00025824130992543903,1843.685534591195,11.979930206065546,1522.6876310272537,11.620125204872783,,-8.412964229468257,-7.319458356593858,1.093505872874406,Next K,1.065210807528702
Next K,20,1.0,568,1870.32,0.000282420198980445,0.004580505140183192,337.0568421052632,0.00026361379729470503,1760.4063157894736,39.08992200336481,1423.3494736842106,51.093904830611116,,-8.36135556418214,-7.11495153117661,1.246404033005532,Next K,1.7083690947273475
Next K,20,1.0,600,1802.4901960784314,0.00031797779130177383,0.00542199939006037,76.5272331154684,0.0003179777913017738,1709.1590413943354,35.68509422031921,1632.631808278867,35.68509422031923,,-8.216604749079572,-6.4549611939550475,1.7616435551245277,Next K,1.5524868477739255
Next K,20,1.0,616,1779.4435146443514,0.0002814993798588528,0.0028640502828766743,276.2531380753138,0.0002664394189214806,1840.9121338912134,33.225708716733216,1564.6589958158995,36.25067513857634,,-8.39810160093273,-7.1957448207156745,1.2023567802170676,Next K,1.5593160993546766
Next K,20,1.0,629,1906.0185185185185,0.0002710944912435261,0.0036104187607931943,151.53086419753086,0.00027171789819221466,1729.141975308642,63.91007605619123,1577.611111111111,42.14127627064474,,-8.406868553054231,-6.89218010447417,1.5146884485800483,Next K,1.6247076843073223
Next K,20,1.0,638,1860.4194260485651,0.0003210607490444006,0.004325602705596512,74.36644591611478,0.0003210607490444005,1628.560706401766,21.39943145814665,1554.1942604856513,21.39943145814668,,-8.129602017597309,-6.432341056197981,1.6972609613993266,Next K,1.330402235130984
Next K,20,1.0,640,1804.4449244060474,0.00029112032309523244,0.0039003044398548997,119.33477321814254,0.00028960122429677447,1780.4190064794816,66.28140340554006,1661.084233261339,74.08429044476951,,-8.295612373793228,-6.823861659653531,1.47175071413969,Next K,1.869726125705899
Next K,20,1.0,662,1864.4958506224066,0.00028328515986403145,0.0039304807019524355,157.00207468879668,0.0002772716368706545,1762.6929460580914,54.802195879084046,1605.6908713692947,42.346746143118295,,-8.307163005883378,-7.003979316523304,1.3031836893600786,Next K,1.6268200454488118
Next K,20,1.0,693,1918.4893162393162,0.0002706327014783598,0.0030877785278039496,255.2905982905983,0.00026549397223239594,1800.7115384615386,20.65385706017142,1545.4209401709402,54.426449987888596,,-8.45566765844009,-7.136474838309895,1.3191928201302023,Next K,1.735810008008961
Next K,20,1.0,721,1976.4207188160676,0.0002825884573588691,0.0035976902421767354,101.98942917547569,0.0002811012978541845,1730.416490486258,61.75012291202234,1628.4270613107822,56.09947275348689,,-8.35489862524952,-6.7540079871880945,1.600890638061423,Next K,1.7489587795925736
Next K,20,1.0,723,1935.2272727272727,0.00027933241576033,0.0029608481568155513,251.2417355371901,0.0002704799431568106,1843.159090909091,26.42306184412644,1591.9173553719008,19.349318280629443,,-8.376117608662662,-7.101742336434056,1.2743752722286037,Next K,1.2866656684672648
Next K,20,1.0,729,1831.135523613963,0.00028514144620828895,0.003938142051387937,266.4969199178645,0.0002849649659366708,1707.6283367556468,44.674778374438716,1441.1314168377824,23.076692042249807,,-8.331505205269318,-7.123197041032163,1.2083081642371445,Next K,1.363173554450766
Next K,20,1.0,732,1878.9251012145749,0.00028396188966866643,0.0025537200567669256,302.76720647773277,0.0002732184846877644,1789.6437246963562,34.6597529413574,1486.8765182186235,16.42152950537963,,-8.330676529500607,-7.275095095143093,1.055581434357523,Next K,1.2154136049643587
Next K,20,1.0,735,1814.2110655737704,0.00029303409050732056,0.002525393553547501,320.8135245901639,0.00026961923662538006,1767.9774590163934,26.127514606838634,1447.1639344262296,30.345922663178026,,-8.356097296142648,-7.312494304509528,1.0436029916331253,Next K,1.4821003466851144
Next K,20,1.0,743,1848.4282655246252,0.000308841831658501,0.003854488876621932,199.77516059957173,0.0002890630763270626,1651.9871520342613,37.66530110467916,1452.2119914346895,38.81764000288843,,-8.321228033716986,-6.981373354528441,1.3398546791885448,Next K,1.5890291280415585
Next K,20,1.0,777,1931.517102615694,0.0002883755214847431,0.0025800236735066405,288.6639839034205,0.00028011389781320905,1777.0442655935615,34.48725886798483,1488.380281690141,15.862575246386463,,-8.315764294120566,-7.274744286161168,1.041020007959389,Next K,1.2003736952454194
Next K,20,1.0,782,1834.6016771488469,0.0002926117555236472,0.002636688631767929,175.8008385744235,0.00028998527044324146,1826.907756813417,39.54463221928909,1651.1069182389938,32.211050285025365,,-8.31096375230846,-6.991047174999518,1.3199165773089472,Next K,1.5080048858117574
Next K,20,1.0,796,1860.661914460285,0.000284348278370881,0.00248085787166811,664.2830957230143,0.000253228264543433,1842.8105906313647,35.87563749780355,1178.5274949083503,11.609540408228444,,-8.450564530768238,-7.731542329247345,0.7190222015208945,Next K,1.0648150274800854
Next K,20,1.0,804,1882.435582822086,0.0002772365081259491,0.0004491503184574446,1452.912065439673,1.637760003659948e-05,1913.9038854805726,72.63704204758098,460.99182004089977,122.5616514723625,,-11.675083933019677,-10.402638423726168,1.272445509293511,Next K,2.0883546042834853
Next K,20,1.0,806,1911.7614107883817,0.00028347364028161176,0.005377648544766924,335.6473029045643,0.0002652742233056052,1816.1016597510372,105.56716246061642,1480.454356846473,35.86130265916142,,-8.336145910356654,-7.341574427441691,0.9945714829149591,Next K,1.5546260612275664
Next K,20,1.0,809,1757.7907444668008,0.0002737800180259108,0.002493596449751412,435.2414486921529,0.0002610177157038893,1733.3158953722334,40.640104062254295,1298.0744466800804,17.638243984176786,,-8.400777329983836,-7.505330693018904,0.8954466369649172,Next K,1.2464553457649912
Next K,20,1.0,821,1867.1882845188284,0.00030052876149918065,0.0026680811842080985,201.592050209205,0.0002866037094066308,1691.958158995816,20.04809864061826,1490.3661087866108,31.488105646230252,,-8.306590303122757,-6.9876847521200816,1.3189055510026786,Next K,1.498146533861825
Next K,20,1.0,826,1774.880412371134,0.0002791743088549174,0.00284227399992566,650.7175257731959,0.0002639233169776205,1780.7731958762886,62.4645485239813,1130.0556701030928,45.82066626757199,,-8.688694278331818,-7.900156777411538,0.7885375009202759,Next K,1.6610613998735935
Next K,20,1.0,850,1855.2098501070664,0.0002837124147722132,0.002832486656253329,108.88865096359743,0.00028306899619180633,1847.2441113490363,31.09255102612142,1738.355460385439,30.30071301131087,,-8.255327092523045,-6.762618714550441,1.492708377972587,Next K,1.481452848081002
Next K,20,1.0,879,1882.4575569358178,0.00026964288026499783,0.0036014722955274316,265.3354037267081,0.0002689925405838134,1754.1407867494825,27.488457340440416,1488.8053830227743,15.19148155939296,,-8.380665715140442,-7.218590230932881,1.1620754842075691,Next K,1.1816001307878907
Next K,20,1.0,882,1907.5864197530864,0.00028473044599079694,0.0022923743676530727,1364.2962962962963,0.00014077916765606582,1814.7407407407406,102.27118294069575,450.44444444444446,19.565900617454613,,-9.40960955979097,-8.91167960512736,0.497929954663613,Next K,1.2914998432506926
Next K,20,1.0,884,1805.2219917012449,0.00028510757793442237,0.002220018494506269,251.8609958506224,0.0002759268789814249,1792.9315352697095,20.795322678901492,1541.070539419087,13.358960155405294,,-8.292612213514237,-7.236360102518513,1.0562521109957197,Next K,1.125772654520889
Next K,20,1.0,918,1856.6365503080083,0.00030899359338722724,0.002816555584718465,163.1457905544148,0.0003059242559175036,1633.1334702258728,27.014473866983153,1469.987679671458,22.76099442678424,,-8.249329315935642,-7.000033904184679,1.2492954117509676,Next K,1.3571912324431845
Next K,20,1.0,931,1817.60162601626,0.0002704660632300684,0.0005166664539426146,1656.8861788617887,2.6035124650499757e-06,1772.35162601626,76.45582750850653,115.46544715447155,141.19678895427003,,-15.01399245774946,-14.574016638181552,0.439975819567905,Next K,2.149824820261829
Next K,20,1.0,939,1803.5,0.0002921951152892344,0.0030258052949043313,180.43415637860082,0.00028493839901762346,1794.90329218107,25.541233899039437,1614.469135802469,34.604428272831996,,-8.416045717277527,-7.034006221111034,1.3820394961665095,Next K,1.5391316783129292
Next K,20,1.0,952,1841.9295774647887,0.00028316687915052186,0.0010613780841601682,1230.513078470825,0.00024067370639691728,1736.9899396378269,9.719542220933933,506.476861167002,2.9547689535012545,,-8.520842846382516,-8.185558416220747,0.3352844301617687,Next K,0.47052352713183665
Next K,20,1.0,954,1889.4907216494846,0.0003040871760598087,0.003404943945998193,154.21443298969072,0.00030267639824022654,1565.1958762886597,29.374280185203823,1410.981443298969,25.113343517863665,,-8.282849371271796,-6.873108643257959,1.4097407280138354,Next K,1.3999045372725303
Next K,20,1.0,986,1896.0334029227558,0.000293592258433081,0.004007842856292839,352.76200417536535,0.0002817947687795126,1720.688935281837,36.11667931510826,1367.9269311064718,19.951340693227852,,-8.305483632419639,-7.181697471843292,1.1237861605763415,Next K,1.2999720847900398
Next K,20,1.0,991,1914.5662393162393,0.0002832608653613385,0.003749104451101424,261.1688034188034,0.0002647999629112683,1833.0320512820513,47.081362494145026,1571.8632478632478,33.8092077381065,,-8.348983346066825,-7.2504772004412,1.0985061456256269,Next K,1.5290349939245993
Next K,20,1.0,1011,1821.2354166666667,0.00028370709734137006,0.004149575266034379,310.55625,0.0002631947578562346,1838.1625,59.9698312140046,1527.60625,43.44709884776118,,-8.435539660017984,-7.21213545293989,1.2234042070780995,Next K,1.6379607820165871
Next K,20,1.0,1015,1900.1310483870968,0.0002858255936270429,0.0034244279728431358,222.8266129032258,0.00028634538170621733,1797.9254032258063,39.46613357147794,1575.0987903225807,32.48709586818092,,-8.30324408996439,-7.086018751630772,1.2172253383336222,Next K,1.511710890021631
Next K,20,1.0,1051,1871.4135802469136,0.00028001718911592406,0.0020660518668353728,448.2345679012346,0.0002487327933823974,1818.6975308641975,17.41837327129457,1370.462962962963,11.715393737859097,,-8.464721885253324,-7.518165595682071,0.9465562895712613,Next K,1.0687568892032322
Next K,20,1.0,1066,1962.9240506329113,0.0002833674184891277,0.002566259082438517,179.26160337552741,0.00028165870027782646,1726.210970464135,17.942209443046554,1546.9493670886077,12.005887392244809,,-8.310868238423389,-7.032775221882257,1.2780930165411308,Next K,1.079394265626881
Next K,20,1.0,1133,1935.258064516129,0.00027859298136083583,0.0027322117697589784,508.71774193548384,0.0002888351417556417,1755.7983870967741,35.3440021017333,1247.0806451612902,52.42017685416174,,-8.301880184721268,-7.471807327888821,0.830072856832447,Next K,1.7194984818272352
Next K,20,1.0,1168,1864.6724137931035,0.0002767766187656614,0.002979716774227867,112.02155172413794,0.0002739017260690242,1800.6896551724137,16.371370383733364,1688.6681034482758,13.502341497559877,,-8.32514406527288,-6.8003434469441055,1.5248006183287754,Next K,1.1304090878499802
Next K,20,1.0,1235,1861.4577006507593,0.00027484599859641234,0.002753752608129773,104.80694143167028,0.00027005949415783185,1740.5661605206074,21.89372609069032,1635.759219088937,19.677437145939393,,-8.311823142923195,-6.783997387010566,1.527825755912627,Next K,1.2939685338384193
Next K,20,1.0,1239,1910.0893970893972,0.0002679076214589213,0.0027823178526126886,403.83575883575884,0.0002265378174227403,1854.3430353430354,61.76075518630665,1450.5072765072764,26.24187255927784,,-8.563496179538296,-7.49382178081705,1.0696743987212503,Next K,1.4189948220582407
Next K,20,1.0,1244,1835.1209016393443,0.00026639347691970996,0.0042554984144097426,175.30532786885246,0.00026758638136545007,1897.1926229508197,39.53428176519323,1721.8872950819673,28.210205861769342,,-8.38161753422009,-6.983637805719651,1.3979797285004267,Next K,1.4504062553969206
Next K,20,1.0,1312,1827.463157894737,0.00027923147390818305,0.0037614129371451033,236.94105263157894,0.00027390885967279986,1790.802105263158,25.077182422871875,1553.861052631579,30.00567017890768,,-8.324595721424421,-7.042050946489168,1.2825447749352603,Next K,1.4772033312104673
Next K,20,1.0,1315,1885.8854166666667,0.0002805150344683341,0.0031411359002229146,312.48541666666665,0.0002708722491245317,1786.9520833333333,33.680899807627306,1474.4666666666667,36.89360296941683,,-8.36268756487213,-7.308181587493782,1.054505977378345,Next K,1.566951069792492
Next K,20,1.0,1321,1845.0378947368422,0.0003062260010229499,0.0021278635608199263,161.87578947368422,0.00030324159635161885,1630.298947368421,12.55700474226039,1468.4231578947367,11.216793595687912,,-8.22914662694476,-7.011267984576198,1.2178786423685628,Next K,1.049868728336169
Next K,20,1.0,1324,1887.9367346938775,0.00028824332949785043,0.0023468145763308424,229.3795918367347,0.00028427761643285906,1628.6897959183673,26.54679750551803,1399.3102040816327,21.56863131131082,,-8.349817885049273,-7.068999939446124,1.280817945603149,Next K,1.3338225867898548
Next K,20,1.0,1332,1900.3901437371662,0.00033032244014521013,0.003239613686827172,360.7926078028747,0.00030023055743100415,1577.1909650924024,49.54869575657823,1216.3983572895277,19.845767316821668,,-8.29346481421463,-7.206575836909506,1.0868889773051353,Next K,1.2976678951312757
Next K,20,1.0,1340,1846.6290322580646,0.0002737916583707431,0.00012974211910719545,1595.929435483871,9.24428508897199e-08,1835.5443548387098,54.66055263000967,239.61491935483872,358.7621571059568,,-20.597271498679607,-20.07598231708842,0.5212891815912221,Next K,2.554806626604979
Next K,20,1.0,1344,1829.0228215767636,0.0002981127802888165,0.0010936793728380343,1061.6473029045644,0.00019371868539531177,1764.2697095435685,6.684085486824219,702.6224066390041,6.1235444175965945,,-8.70660518547275,-8.241688745428107,0.46491644004464744,Next K,0.7870028723783142
Next K,20,1.0,1360,1886.3,0.00028036122730573974,0.004489581539187813,125.65208333333334,0.00028027693122219943,1717.3666666666666,59.640886735241004,1591.7145833333334,67.04023917211495,,-8.408819455388079,-6.813632419862042,1.5951870355260271,Next K,1.8263355550098166
Next K,20,1.0,1371,1819.7811158798283,0.00029221628487134953,0.00293616569638184,149.19957081545064,0.0002771711719455055,1857.2381974248926,19.4426734969924,1708.038626609442,23.884753389558494,,-8.362301674180191,-6.869379804035754,1.492921870144436,Next K,1.3781207615454
Next K,20,1.0,1434,1876.1754756871037,0.0002790550151788264,0.0038395160079416086,278.10570824524314,0.000261643373245247,1805.8118393234672,40.19747980475117,1527.7061310782242,37.35298865242895,,-8.396215345777597,-7.162895505234916,1.2333198405426824,Next K,1.572325355905941
Next K,20,1.0,1445,1873.0553278688524,0.0002888941876478463,0.003224608328117043,361.23155737704917,0.00028538704421645803,1801.579918032787,53.64652595278839,1440.3483606557377,29.06468783227203,,-8.354073148792136,-7.28725207981079,1.066821068981355,Next K,1.4633656628007592
Next K,20,1.0,1446,1899.3852813852814,0.00037694919936100086,0.005537381638269528,86.16233766233766,0.0003746092314193629,1426.0238095238096,33.72958889074037,1339.861471861472,33.079029372779054,,-8.075726985868517,-6.357997675736591,1.7177293101319133,Next K,1.5195527577054635
Next K,20,1.0,1454,1920.2125,0.00027704701514229393,0.003319301004620045,183.06875,0.0002738627424377858,1799.8395833333334,29.719595664819728,1616.7708333333333,38.74189035004894,,-8.349087610283513,-6.995243957951745,1.353843652331774,Next K,1.58818080762124
Next K,20,1.0,1473,1801.9395833333333,0.00028542303094251464,0.002022615479854444,387.5375,0.00027510746280391923,1750.79375,17.701304429771405,1363.25625,11.663760219334058,,-8.292101860545987,-7.392384174584652,0.8997176859613494,Next K,1.0668385829483102
Next K,20,1.0,1475,1832.723044397463,0.00028823617057149625,0.0033729031069964235,113.68710359408034,0.00028566886678799955,1874.414376321353,39.642926301700214,1760.7272727272727,34.56889176619157,,-8.334332116092975,-6.781410924640997,1.5529211914519736,Next K,1.5386854568480908
Next K,20,1.0,1479,1806.7787234042553,0.0002961375428206238,0.0020783196367548757,181.88297872340425,0.00028684204741279146,1823.740425531915,13.985131278327339,1641.8574468085105,11.765071832877723,,-8.30294716056222,-7.077794638579262,1.2251525219829689,Next K,1.0705945831505592
Next K,20,1.0,1494,1837.498956158664,0.0002661071646195203,0.002824137640978119,154.12526096033403,0.0002665994613355226,1833.2484342379958,23.597026651224475,1679.1231732776619,20.646635130757247,,-8.367443040813644,-6.948214627385462,1.4192284134281694,Next K,1.3148492829551948
Next K,20,1.0,1503,1893.9914893617022,0.0002749360826867421,0.00331931045688376,102.20212765957447,0.00027519687446460496,1790.2297872340425,25.66333222596347,1688.027659574468,25.730126634618973,,-8.346779773514923,-6.770088855872743,1.576690917642181,Next K,1.4104419236600512
Next K,20,1.0,1512,1890.126530612245,0.0002781347563987291,0.003508357357536284,150.30612244897958,0.00027763949801638084,1814.734693877551,35.15488858117509,1664.4285714285713,36.03491488963426,,-8.345611353437654,-6.903641574671918,1.4419697787657322,Next K,1.5567235006425584
Next K,20,1.0,1522,1875.1907756813416,0.0002844271732539299,0.004189291176449058,103.66037735849056,0.00028289445153263404,1779.7148846960167,50.33647111264818,1676.0545073375263,43.3167748322557,,-8.336265548338055,-6.678588586634107,1.6576769617039473,Next K,1.6366561135881608
Next K,20,1.0,1590,1828.400402414487,0.000298975250702704,0.0023167456034613033,609.0442655935614,0.00028970872300584753,1677.6438631790745,35.2372770927082,1068.599597585513,10.340963112661509,,-8.259782930216273,-7.553118306047063,0.7066646241692148,Next K,1.01456098895479
Next K,20,1.0,1607,1838.8855291576674,0.00029160983821186506,0.0042101600457381105,104.05831533477321,0.0002824255237690394,1764.0302375809936,61.317799167901846,1659.9719222462204,61.17144618726999,,-8.381053536376545,-6.62472440125906,1.7563291351174697,Next K,1.786548748010093
Next K,20,1.0,1619,1845.9798387096773,0.0002808810643108792,0.0030230318359821644,504.9596774193548,0.00024771464019264006,1794.491935483871,28.725291674995376,1289.532258064516,30.877532969489216,,-8.525110325321839,-7.589298099109516,0.9358122262123272,Next K,1.4896425941074143
Next K,20,1.0,1647,1825.0924731182795,0.00029201300205836925,0.0034671106091538374,89.96344086021506,0.00029257938237394615,1783.1827956989248,36.49422131758652,1693.2193548387097,34.92793762069622,,-8.286859226050854,-6.750100635190128,1.5367585908607335,Next K,1.5431729427405905
Next K,20,1.0,1683,1816.8840579710145,0.00027733674843470824,0.0023512373561606487,395.5010351966874,0.0002602379868168844,1805.857142857143,15.662195920420963,1410.3561076604556,13.504169172169068,,-8.331751684239629,-7.423209140737672,0.9085425435019602,Next K,1.1304678698976431
Next K,20,1.0,1700,1857.965367965368,0.00033245432312289523,0.004074811115597008,84.82683982683983,0.00033187237323451646,1577.7489177489178,33.18137239528021,1492.922077922078,29.50280497106164,,-8.167803758898396,-6.587109576722832,1.5806941821755631,Next K,1.469863308369448
Next K,20,1.0,1705,1832.469008264463,0.00026566286845085084,0.0034110805173266415,213.70867768595042,0.00026207989886624063,1687.5,55.47640572984428,1473.7913223140497,64.98775980111195,,-8.491466768772597,-7.051690225196388,1.4397765435762075,Next K,1.8128315666211132
Next K,20,1.0,1716,1878.3510204081633,0.0002957845905421182,0.002328745468021194,633.2530612244898,0.00027315548565123637,1686.738775510204,41.435496867796964,1053.4857142857143,22.64854687525362,,-8.407513501089106,-7.674572411233033,0.7329410898560641,Next K,1.3550403430241915
Next K,20,1.0,1724,1927.216049382716,0.00027582883044225835,0.0025210269855353994,297.31893004115227,0.0002701225684756601,1785.0205761316872,24.87092161238976,1487.701646090535,19.227934366105526,,-8.335027113964967,-7.348956785510354,0.9860703284546058,Next K,1.283932631009821
Next K,20,1.0,1734,1811.0917030567687,0.0002762718990787765,0.0024853588365471983,96.01310043668123,0.00027642774896108324,1734.183406113537,29.524944907858607,1638.1703056768558,30.56227108850466,,-8.313785780967777,-6.705218669564416,1.608567111403362,Next K,1.4851856236130017
Next K,20,1.0,1747,1884.1012658227849,0.000335604120744832,0.002984438739927148,88.85443037974683,0.0003356041207448321,1500.4556962025317,22.974556030375197,1411.6012658227849,22.974556030375197,,-8.150421191036324,-6.579846986718516,1.5705742043178035,Next K,1.361247127656792
Next K,20,1.0,1762,1866.5655913978494,0.0002816478795803043,0.003151809211737259,106.91397849462365,0.00027925010346081406,1857.1806451612904,20.97035486976737,1750.2666666666667,18.569205096028174,,-8.303469650061103,-6.83827664476217,1.4651930052989253,Next K,1.2687933130129316
Next K,20,1.0,1763,1925.551282051282,0.00033843608275955513,0.004650682955496041,108.85897435897436,0.0003388754254839427,1485.83547008547,36.88210992894113,1376.9764957264956,36.27049536975857,,-8.074767326605334,-6.712564447225639,1.3622028793796912,Next K,1.5595534870632994
Next K,20,1.0,1798,1855.1763440860216,0.0002820856222259848,0.0025485187371252476,135.99139784946237,0.0002703569449921234,1749.6193548387096,26.288654294808826,1613.6279569892474,17.78225061985997,,-8.363428013160775,-6.923875586824543,1.439552426336234,Next K,1.2499867268214195
Next K,20,1.0,1825,1837.88,0.00028484974094647106,0.0029883812213665315,150.26105263157893,0.0002780168613414447,1825.5242105263158,63.582806959204795,1675.2631578947369,31.84182060345852,,-8.311498498736897,-6.9920501866354865,1.3194483121014087,Next K,1.5029978912085724
